STATEFP,GEOID,NAMELSAD,ALAND,AWATER,sum
19,1922890,Dunlap city,2987556,41813,301134.8235294118
19,1986835,Woodbine city,3461722,131471,269716.0039215686
19,1937200,Hornick city,649562,14729,838.0
19,1970320,Salix city,4398259,33829,3.533333333333333
19,1971625,Sergeant Bluff city,7697434,802,815544.8235294118
19,1968160,Rock Rapids city,10900997,126280,401397.6352941177
19,1903295,Ashton city,2614317,13744,2957.0
19,1942690,Lake View city,5381653,747603,334665.168627451
19,1912900,Charter Oak city,1329665,23396,16434.86666666667
19,1919945,Denison city,16956210,70871,2095436.3725490193
19,1926175,Everly city,2710798,42626,84228.24705882353
19,1962625,Peterson city,1344655,56497,31693.0
19,1931350,Glenwood city,7569973,29962,485841.45098039217
20,2052275,Ogden city,4333942,147626,3189.0
20,2014700,Coldwater city,6635968,871705,101067.0
20,2054200,Palmer city,799808,6130,8498.0
20,2019125,Dwight city,935242,1284,0.0
20,2054575,Parkerville city,332389,788,0.0
20,2077825,White City city,3216985,14870,11527.0
20,2024175,Fowler city,1227543,1759,14036.0
20,2028850,Gridley city,1108728,159079,13533.882352941177
20,2011425,Cedar Point city,176431,1517,0.0
20,2015900,Cottonwood Falls city,1668225,15662,55674.0
20,2045150,Matfield Green city,367689,2035,0.0
20,2068650,Strong City city,1419866,11507,5243.129411764706
20,2052700,Olivet city,653556,138,0.0
20,2039125,Lebo city,2479809,227051,57551.31764705882
20,2039650,LeRoy city,2132894,12722,18488.823529411766
20,2076050,Waverly city,1896961,19624,70213.83921568628
20,2051225,North Newton city,2363407,3864,69945.25490196078
20,2001550,Altamont city,4932659,62715,23861.337254901962
20,2071925,Tyro city,1182926,5450,2170.0
20,2074075,Virgil city,1449791,6044,1040.0
20,2009000,Bucklin city,1489942,70012,141296.32156862743
20,2020300,Elk Falls city,1883473,4226,0.0
20,2071975,Ulysses city,8361106,182677,1135468.5960784315
20,2026725,Goddard city,13204119,119464,540339.2823529411
20,2075325,Wamego city,6199952,104949,804455.1294117647
20,2077700,Wheaton city,398973,917,0.0
20,2049825,Neosho Falls city,1311906,64324,0.0
20,2009525,Burr Oak city,2132378,10238,19083.0
20,2044300,Mankato city,2525562,454,171680.49019607843
20,2048225,Morganville city,876978,11032,29010.329411764702
20,2065600,Silver Lake city,1457520,71665,39714.65882352942
20,2057000,Pomona city,2445845,27718,19775.301960784316
20,2050450,New Strawn city,2053168,101778,10250.850980392157
20,2070300,Thayer city,1947435,118852,17619.113725490195
20,2071125,Towanda city,2368271,11915,78206.25882352941
20,2055450,Perry city,1939736,31774,80858.66666666666
20,2012675,Chautauqua city,1099107,718,0.0
20,2053850,Oxford city,2346904,2198,54753.0
20,2054450,Park City city,25596482,52365,2559919.7725490197
20,2028800,Grenola city,1204198,10517,0.0
20,2057725,Princeton city,1008195,9095,3967.4901960784314
20,2076625,Wellsville city,4440058,32111,353402.4666666666
20,2079300,Williamsburg city,2530399,26298,9068.0
20,2001625,Altoona city,1382373,6664,3348.0
20,2042650,Longton city,3043400,17843,1283.0
20,2044925,Marquette city,1248402,4213,20084.43137254902
20,2017600,Delphos city,1534852,67157,18678.988235294117
20,2012425,Centralia city,1174591,257,132526.0
20,2034275,Inman city,1994660,70190,309030.4666666666
20,2032850,Holyrood city,1114133,17701,21505.07843137255
20,2052875,Onaga city,1698610,2445,31485.917647058825
20,2062200,St. George city,1670522,1575,14220.772549019608
20,2012550,Chapman city,2416162,4070,163138.60392156863
20,2021425,Enterprise city,1735176,32841,18346.670588235294
20,2049100,Mulvane city,11557408,20847,276914.5725490196
20,2052825,Olsburg city,627102,472,7382.952941176471
20,2003150,Atwood city,2752920,158475,183881.0
20,2011450,Cedar Vale city,1952832,2095,29464.376470588235
20,2020125,Elgin city,504891,1809,0.0
20,2001675,Americus city,2804809,31050,0.0
20,2049875,Neosho Rapids city,1307673,16931,0.0
20,2052800,Olpe city,1817669,327311,16301.0
20,2031125,Haysville city,12146959,28697,623287.3333333334
20,2044200,Maize city,25221606,3937,417146.11764705885
20,2027425,Grandview Plaza city,2192799,36017,8689.333333333334
20,2048900,Mount Hope city,3800030,64053,11569.909803921568
20,2003250,Auburn city,1802825,8809,21850.235294117647
20,2070800,Tonganoxie city,10503335,95757,298661.09411764704
20,2038400,Lane city,604280,17871,4271.0
20,2058525,Rantoul city,380493,995,0.0
20,2051525,Nortonville city,1117384,32276,7286.0
20,2066750,South Hutchinson city,7362590,107526,1337872.4196078428
20,2009350,Burlingame city,2289517,901,35946.572549019606
20,2074950,Walnut city,3817168,41133,0.0
20,2020675,Elmdale city,427968,2514,0.0
20,2043775,McFarland city,459808,20566,1898.0
20,2020250,Elk City city,875895,2059,0.0
20,2048800,Moundridge city,4063009,106264,319392.6
20,2004450,Bassett city,173169,78380,0.0
20,2025975,Gas city,1863958,1578,865.0
20,2050750,Niotaze city,959461,4767,0.0
20,2017800,Derby city,26616900,167442,1467580.0509803921
20,2073250,Valley Center city,18405616,9336,578258.9960784313
20,2019300,Eastborough city,998073,1820,11815.886274509805
20,2036225,Kechi city,15607411,131758,28907.223529411767
20,2004350,Bartlett city,343312,187,7466.0
20,2009250,Burden city,1339030,20,8478.258823529412
20,2063675,Scranton city,2789926,7575,26247.0
20,2010600,Carbondale city,1893382,61502,51793.792156862735
20,2071575,Troy city,2524664,15607,61392.49803921569
20,2077250,Westphalia city,514039,2111,0.0
20,2014950,Colony city,1253544,1281,0.0
20,2028350,Greeley city,890358,15155,0.0
20,2036875,Kincaid city,1295154,2166,1760.2941176470588
20,2063200,Savonburg city,498569,582,0.0
20,2001350,Alma city,1514197,37583,90228.5450980392
20,2021650,Eskridge city,1340066,612,4343.0
20,2030575,Harveyville city,330187,45,7850.803921568628
20,2063750,Sedan city,2126274,1281,123814.94509803921
20,2053375,Oskaloosa city,2573882,13242,138642.57647058822
20,2001800,Andover city,26955363,141617,847806.8862745098
20,2003900,Baldwin City city,6934599,41813,287534.15294117643
20,2021675,Eudora city,7607046,118170,635632.705882353
20,2039150,Lecompton city,4548350,19338,8926.0
20,2043900,McLouth city,1492067,11801,9935.0
20,2045950,Meriden city,1958565,24269,5088.9607843137255
20,2073300,Valley Falls city,1822092,14956,38495.666666666664
20,2003600,Axtell city,1355119,10252,67516.53725490195
20,2007650,Blue Rapids city,5140632,51544,53307.0
20,2024275,Frankfort city,2608731,12657,73994.16862745098
20,2073525,Vermillion city,538678,21202,0.0
20,2075950,Waterville city,1273472,37096,27177.6
20,2079800,Winchester city,904449,26951,22122.823529411766
20,2004250,Barnes city,440544,16687,1913.0
20,2028625,Greenleaf city,1171690,3832,9723.0
20,2008475,Bronson city,1156885,572,11144.0
02,0206520,Bethel city,115273171,14508927,120379.0
02,0214330,Chuathbaluk city,11576099,4543934,0.0
02,0242380,Kwethluk city,26353432,4262239,0.0
02,0245460,Lower Kalskag city,3222578,1310464,0.0
02,0247990,Mekoryuk city,18303027,33631,0.0
02,0257340,Old Harbor city,41927386,16569443,0.0
02,0263610,Port Lions city,12914562,9687323,0.0
02,0283080,Wasilla city,32104865,1901344,436649.494117647
02,0253930,Nightmute city,256300623,14075259,663.0
02,0261080,Platinum city,122414509,118365,0.0
02,0281320,Upper Kalskag city,9207917,1151750,1101.0
02,0221040,Eek city,1677566,242697,0.0
02,0262510,Port Alexander city,9065654,29821847,0.0
02,0276260,Tenakee Springs city,34055474,12321570,0.0
02,0239410,King Cove city,63880497,11741637,0.0
02,0213550,Chignik city,28352067,12704462,0.0
02,0227530,Galena city,45721025,17751813,0.0
02,0230060,Grayling city,29082578,16515,4068.0
02,0234350,Huslia city,40883511,1449800,0.0
02,0242050,Koyukuk city,14859766,290257,0.0
02,0246010,McGrath city,109641713,14527333,0.0
02,0253050,Nenana city,15418483,763703,2568.3294117647056
02,0275160,Tanana city,27635821,11208201,0.0
02,0255910,North Pole city,10580214,36859,805394.5411764706
02,0256350,Nulato city,106425930,6977301,0.0
02,0204210,Atka city,21933245,72347700,0.0
02,0256680,Nunapitchuk city,18105043,2501654,0.0
02,0200065,Adak city,84002711,101098800,0.0
02,0216360,Coffman Cove city,28220112,6193651,0.0
02,0234460,Hydaburg city,755589,7081,0.0
02,0237650,Kasaan city,15703414,1904849,0.0
02,0240400,Klawock city,1763340,754996,599.7882352941176
02,0277140,Thorne Bay city,69081723,7883794,0.0
02,0202080,Anaktuvuk Pass city,13407366,139518,0.0
02,0203880,Anvik city,24580286,6308736,0.0
02,0282750,Wainwright city,26712260,45897774,51745.0
02,0200650,Akhiok city,19166808,5724762,0.0
02,0243040,Larsen Bay city,10444884,5890617,0.0
02,0258550,Ouzinkie city,14337042,3878732,0.0
02,0255030,Nondalton city,17451147,704233,0.0
02,0224660,False Pass city,64930418,104834309,20321.0
02,0221150,Egegik city,76536210,256285936,924.0
02,0253270,Newhalen city,15624671,6386436,0.0
02,0260640,Pilot Point city,63584042,337336572,0.0
02,0263390,Port Heiden city,121120570,1568005,0.0
02,0208740,Brevig Mission city,6299190,206572,0.0
02,0254920,Nome city,33150137,22499910,26629.0
02,0266360,St. Michael city,56325557,16363506,3521.0
02,0268890,Shaktoolik city,2765146,23272,0.0
02,0280660,Unalakleet city,7412830,5396100,10252.0
02,0201420,Aleknagik city,68757785,43954223,0.0
02,0215430,Clark's Point city,8609624,2033385,0.0
02,0218950,Dillingham city,86352008,7058508,38405.0
02,0277690,Togiak city,108807846,473034399,12965.0
02,0272960,Stebbins city,84449862,3944516,7677.721568627451
02,0275930,Teller city,3865437,487521,0.0
02,0282860,Wales city,5966050,121,0.0
02,0236770,Kake city,19872185,15107530,493.0
02,0255140,Noorvik city,2171091,1107191,0.0
02,0201970,Ambler city,26621407,4063404,4238.0
02,0239960,Kivalina city,4225377,6551940,0.0
02,0240840,Kobuk city,40163363,1327064,0.0
02,0241830,Kotzebue city,64121147,4521848,0.0
02,0270100,Shungnak city,20853328,2410509,393.0
02,0209600,Buckland city,2205782,385080,0.0
02,0242160,Kupreanof city,7822905,4214812,0.0
02,0227640,Gambell city,27208077,46399637,0.0
02,0269770,Shishmaref city,6058145,12758114,0.0
02,0284070,White Mountain city,4726280,574076,0.0
02,0217740,Craig city,17321286,7299973,0.0
02,0264600,Quinhagak city,10619794,1517831,0.0
02,0212680,Chefornak city,13560880,1951696,8562.0
02,0252390,Napakiak city,5209388,244909,228.0
02,0278240,Toksook Bay city,74353263,108316875,0.0
02,0284000,Whale Pass city,51427421,21112258,0.0
02,0281920,Utqiag?vik city,48614770,7013815,162117.48235294118
02,0203440,Angoon city,63542449,37389728,0.0
02,0236990,Kaktovik city,2005413,704200,0.0
02,0261630,Point Hope city,12951806,187666,0.0
02,0233140,Homer city,35708322,29699084,220939.53725490198
02,0238420,Kenai city,75472419,17674885,189777.52549019607
02,0268560,Seward city,36156325,20538076,44409.0
02,0271640,Soldotna city,18012514,1176539,106529.99215686275
02,0259650,Pelican city,1421123,170144,0.0
02,0240950,Kodiak city,10163752,4068550,25625.756862745096
02,0216530,Cold Bay city,138343008,37921808,9355.0
02,0267020,Sand Point city,20745523,57711136,653.0
02,0203220,Anderson city,109299195,7215790,18585.0
02,0217410,Cordova city,158886650,35734342,61958.0
02,0282200,Valdez city,550864154,153373674,269452.0
02,0284510,Whittier city,31733985,19130360,2176.0
02,0201090,Akutan city,170880263,212191153,45390.0
02,0265800,St. George city,90081543,382086105,0.0
02,0280770,Unalaska city,264728584,281473875,499090.0
02,0203550,Aniak city,16018222,5932165,423.0
02,0204500,Atqasuk city,101319315,9365008,616.0
02,0241720,Kotlik city,7754326,1310529,1205.0
02,0251180,Mountain Village city,10907857,3115209,0.0
02,0256600,Nunam Iqua city,29964345,16911017,0.0
02,0266140,St. Mary's city,115525437,18033322,0.0
02,0224230,Fairbanks city,82221496,2273096,4549202.921568627
02,0200870,Akiak city,4889974,2880562,0.0
02,0268230,Selawik city,6037724,1586758,0.0
02,0252720,Napaskiak city,7510871,707082,0.0
02,0238970,Ketchikan city,9879505,2816901,246751.77647058826
02,0233030,Holy Cross city,74677223,18724234,0.0
02,0237430,Kaltag city,56045675,15321784,0.0
02,0254150,Nikolai city,11367588,806494,0.0
02,0268670,Shageluk city,26459996,3323884,0.0
02,0218620,Delta Junction city,35947713,48786,55109.90980392157
02,0221810,Ekwok city,43368283,3268374,0.0
02,0246890,Manokotak city,189429538,91445172,0.0
02,0253710,New Stuyahok city,87327200,5797082,0.0
02,0201860,Allakaket city,38117878,5997712,0.0
