,citytype_at_2050,REGION,State_name,CensusPop_20,ssp22050,ssp22100,NAMELSAD,volume_m3_perCap_2020,length_m_perCap_2020,volume_m3_perCap_2050,length_m_perCap_2050,volume_m3_perCap_2100,length_m_perCap_2100
62,suburban,Northeast,33,450036.0,486419.10095,480462.74040199997,14,596.7226308531554,12.69621903026676,589.5652267954758,11.402619152790002,609.0572628972855,12.106469995423836
63,suburban,Northeast,34,1947515.0,2252277.17948,2496742.521055,95,734.2155356232316,9.527029675367867,723.0285262772687,8.239950375839047,732.7521630204674,7.741378808008063
64,suburban,Northeast,36,3030386.0,3173772.007287,3093718.423722,145,739.1707066276803,10.333689337667307,755.5910333118379,10.160882516434723,796.6851206099408,10.309473259190158
65,suburban,Northeast,42,1203552.0,1303354.52566,1366908.499426,54,792.0470895722772,10.231087155158924,843.1957530836502,9.501240944205321,874.3092089026252,9.639501694029214
66,suburban,Northeast,44,324153.0,348500.65809000004,365522.49251,8,941.5546723095647,10.516623059831998,947.9497394334724,9.610811843855375,979.002524570785,9.068938185897117
67,suburban,Northeast,50,46689.0,49066.18431,50081.26977,3,682.4104723286857,12.60124701040065,672.143468663326,11.062988162241687,667.7154693563444,10.103354371188528
68,suburban,South,01,2151462.0,2522418.350285,2787859.16172,55,993.2275991983804,22.4332873651176,984.0207057297928,20.07862768897255,1027.4025024492764,19.39945915203296
69,suburban,South,05,1223737.0,1536822.65219,1877895.591852,30,1062.0971620039495,17.199283750572704,1084.229647513203,16.313952524897097,1106.0074258077416,15.477265178054854
70,suburban,South,10,159686.0,191841.1445,216176.64843,8,743.4739960551785,10.196810250893552,729.262068258821,8.468293954975284,720.0448740681245,7.637285458988108
71,suburban,South,12,8171098.0,10825021.99394,13276689.926151,172,1131.5942577734222,12.746058857215743,1106.4968823066888,9.993862068643192,1089.2479803918345,8.665155167317437
72,suburban,South,13,2837993.0,3534206.565592,4150897.84058,75,955.4845850827256,15.325350271723144,933.5776021259444,12.286733708541048,942.065900564289,10.389989563856046
73,suburban,South,21,1473381.0,1801282.298761,2099822.331773,34,1104.203661352049,15.024018888795458,1078.1568683877545,12.669414801699167,1113.06275805856,11.312518149226566
74,suburban,South,22,1276510.0,1516458.387139,1690403.103693,34,1082.3306087292813,16.80141691570055,1072.1611940124835,14.022112350549051,1052.0724202282458,12.778000291904053
75,suburban,South,24,1832492.0,2240972.57534,2630037.75033,60,658.8480646812925,8.28555656020965,649.5552425092891,6.97069196675194,647.9512685974532,6.0859384178994205
76,suburban,South,28,890700.0,1050975.90215,1188038.692258,34,1003.9840133356015,23.24904554620214,1011.2931235150577,20.881603402017355,1011.7806968332482,20.043643389075026
77,suburban,South,37,4477314.0,5815739.195417,7129894.800389,67,926.3058950333711,16.895701045373535,935.06370353345,13.88610181779146,930.6131976023162,12.502314616259731
78,suburban,South,40,2220163.0,2786710.14971,3431521.93298,35,1046.0825322959845,20.17946762911726,1026.2540511441755,16.763257761997327,995.5579832845432,14.485450296526189
79,suburban,South,45,1536670.0,2068344.85169,2587184.533541,47,989.9402816541326,17.390431825824894,955.691810354546,13.27514468989926,940.4978520098302,11.315312859419606
80,suburban,South,47,3135160.0,3892623.95584,4609954.426387,47,1020.347513962279,19.17737657672152,1015.3173205248708,15.991812054248696,998.3418967455212,14.69561434909383
81,suburban,South,48,12482835.0,16817379.464312,21462057.614293,167,811.9619566784918,13.464150313080218,791.1019833845038,10.62328611707309,781.4138523278972,8.27341044649557
82,suburban,South,51,3353559.0,4160042.25178,4823287.36184,87,677.1539053924646,9.324248874570117,657.3332037423926,7.687113678866154,658.3680482810357,6.878897068794653
83,suburban,South,54,307706.0,333436.61218,345447.72048,13,921.43169910097,17.423626288345453,910.524537920542,17.049646019281777,952.1071925719716,17.602668028030937
84,suburban,West,04,4036267.0,5051114.369657,6001763.035088,31,1366.6394898879505,18.449859707851857,1360.9427441373612,15.737733427216153,1481.4103379963374,16.06446945193952
85,suburban,West,06,13521943.0,16593631.050075,18583110.162536,229,826.5236615992545,8.416203974335769,811.5359639900433,6.868617837582479,803.0839984311233,6.275607619735084
86,suburban,West,08,2682896.0,3626436.30898,4544308.230979,38,892.8023395718963,10.900243967763053,874.1740046144859,8.43931191184883,856.1279434379373,7.068870677144526
87,suburban,West,15,291235.0,366056.3424,488137.26626,13,813.8475581456644,5.818302198175792,790.1254346690217,4.624379496033099,760.3094979471637,3.504231698265987
88,suburban,West,16,832288.0,1115846.7222,1441374.4857100002,17,915.3546526744664,12.409290278469406,932.177993887596,10.50309296886168,893.2176744038346,9.385537293570144
89,suburban,West,30,395483.0,514606.94892999995,675345.61564,7,982.527539613817,13.16039751116988,951.7972993702346,11.205938906283906,920.4362401998836,9.632380422589762
90,suburban,West,32,1669763.0,2339963.97416,3034197.86272,12,890.3256249245183,14.38628728562671,876.5988239359907,11.829402276745691,888.5294483544144,10.215367388576999
91,suburban,West,35,1110395.0,1317334.0156100001,1498972.318723,17,1095.9731469457197,14.21234530437569,1082.668123113917,14.449543259680883,1160.911521694224,14.977508819883724
92,suburban,West,41,1606638.0,2029016.78919,2393828.09741,40,976.8756920714653,9.922632248956628,949.8377593346532,8.165168432546238,943.095369217848,7.511733934251383
93,suburban,West,49,1520720.0,2138265.02385,2857519.38778,37,786.6625168672115,10.21542837705764,758.9430890115013,7.289190179042071,730.777811673483,5.612099475523724
94,suburban,West,53,2929886.0,3883671.85435,4936026.4063099995,66,837.8197813481836,9.508554304861935,822.1396613301883,7.364088479602797,817.5600603635219,6.218161876328498
95,suburban,West,56,264432.0,342325.033657,438315.382226,9,817.0656170870494,14.60980638640418,825.5808058102923,11.725109892798894,814.1724262203661,9.432629998378808
96,urban,Midwest,17,3159424.0,3546350.18301,3645055.01961,9,548.2902975943929,3.553051031848212,545.700303381744,3.311229861241208,556.1448995483044,3.283621731274816
97,urban,Midwest,19,74828.0,126124.0483,225883.7909,1,756.9211513567836,8.532560031253675,725.518137927538,6.319606885833709,684.4985717335293,4.248298775213457
98,urban,Midwest,26,667544.0,761513.7321700001,814383.2851,2,647.1335350986149,6.635950342398665,636.7573960262371,6.149211132450318,640.5382078692805,5.969671786929178
99,urban,Midwest,27,741481.0,944695.8311000001,1171169.3579000002,2,709.5777985267823,5.738188180919991,691.424332997404,4.862180213242261,668.8120336648142,4.186614123325551
100,urban,Midwest,29,301578.0,335060.7574,355063.2478,1,973.8553204393256,7.421939326453786,964.5942120339124,6.917486903457063,957.7858494218706,6.645983763135368
101,urban,Midwest,39,746675.0,726955.25465,642921.51986,4,922.2561143270614,7.071429663381551,960.298281817493,7.282008042812391,1090.7498370890953,8.238887707778456
102,urban,Midwest,55,860921.0,1067696.16381,1268940.12824,3,687.6536369362361,5.898197305001804,689.7751326216778,5.405954720455113,690.8434768772187,4.997575142482034
103,urban,Northeast,09,539201.0,592847.2411999999,628461.071,4,631.7473039565424,3.8513688396765176,631.4272563951588,3.63715417366379,636.3237847060839,3.5306344103663454
104,urban,Northeast,23,68408.0,80181.53932,90304.07413,1,689.3426780722817,9.482443676598644,676.2180348718763,8.58314397276204,667.5653646004316,7.914373523539027
105,urban,Northeast,25,2236090.0,2759134.9092,3202104.1262999997,21,514.6135600720006,4.350162151907227,498.0252364340666,3.744148119717238,490.0929847143983,3.2810977881102423
106,urban,Northeast,34,1920625.0,2340473.91183,2725586.88088,32,464.54848470850465,2.872331283357532,468.672715206464,2.5049461374074626,467.6459355602649,2.186874046441002
107,urban,Northeast,36,10459972.0,12424400.44882,13679530.162010001,23,565.0247478136777,5.058401142977054,556.5248770102265,4.5995383791590525,549.5844348827038,4.429604464308079
108,urban,Northeast,42,2373923.0,2692579.71818,2946525.00325,12,651.9869236484424,6.294119841471895,642.2150648324716,5.463294819182496,642.622412342681,4.633517941842457
109,urban,Northeast,44,289121.0,325439.60544,365355.70605000004,3,590.2053771583538,4.662560618164026,582.1935526124302,4.314507769328314,573.7798242423539,3.982022120127989
110,urban,Northeast,50,44743.0,51416.02689,56565.82739,1,502.19561706004606,5.233906096503364,498.2120148759119,4.806660404296091,494.6536697436183,4.503144361641125
111,urban,South,10,70898.0,84786.34756,96429.47957,1,679.3775552174098,4.811719707967362,667.0058918052401,4.281500532808123,664.8518439025789,3.919001595670253
112,urban,South,11,689545.0,1006311.643,1377523.799,1,583.0377348803033,2.9924981470212533,556.2344687371335,2.3048044576616915,530.3322042342561,1.8192817829049852
113,urban,South,12,2624897.0,3499678.50694,4324991.13529,38,752.9232047050855,6.503892647263086,731.4929806168616,5.306525227895989,716.4219985532527,4.676254950983852
114,urban,South,13,498715.0,670648.1567,835438.8307,1,838.6108719015716,7.882425530397842,819.8659257616384,6.446658803005052,799.108506593696,5.522874416509122
115,urban,South,22,527504.0,728396.2903,993404.3579,2,857.7418532311067,9.01344673695329,838.1261287473974,7.313857755944923,814.200001210528,5.89623091736513
116,urban,South,24,920842.0,1128061.2504800002,1334862.05101,8,576.2887923732094,4.485853590360912,568.9298395314161,3.8430691119767597,560.6521704835208,3.388871732363982
117,urban,South,48,3625620.0,5489147.52289,7764822.44124,3,717.5894738310515,6.676588079701985,687.802262129539,4.926534127024793,668.7294974562808,3.725240387281051
118,urban,South,51,542291.0,683837.74516,812107.3039500001,7,431.6463340649374,3.671676051059358,429.9486709985731,3.31695354245471,425.6120111369117,3.042708622176741
119,urban,West,04,180587.0,250426.2669,320168.1494,1,1162.1106660338714,7.268663542100096,1128.95513143621,5.774925019487755,1105.1201667674602,4.878123487985043
120,urban,West,06,12862689.0,15926388.87737,17784693.512170002,70,598.7622530494043,4.363028207527307,586.5564175644927,3.7782108983546348,582.7712689254158,3.4195370503469835
121,urban,West,08,880303.0,1144561.23456,1404444.20212,4,768.6497797264369,7.060539976536454,743.2641711597915,5.918631317949023,730.8025245414848,5.10736489987041
122,urban,West,15,446055.0,546825.83138,713538.80127,5,390.0625606756439,2.8418517353552786,378.5153314100912,2.4797107321029044,368.8798557782204,2.0506671644187757
123,urban,West,32,443238.0,630342.73401,829399.44098,3,878.4868017234095,7.126025991752761,858.0489389040937,5.346261654755052,845.3353360478686,4.463409266184284
124,urban,West,41,652503.0,819865.2636,976927.1839,1,887.7788351119609,7.699030747437943,868.2614508665198,6.554437037305886,849.5236180978085,5.741132710327029
125,urban,West,49,199723.0,275831.5571,361345.9447,1,914.140689816181,7.902990823965744,897.7780975729727,6.413579817101043,867.4552413158241,5.282979944749742
126,urban,West,53,888869.0,1153801.2394,1429239.6945000002,2,766.2046294799281,6.283463106254506,757.6800314172124,5.010420680052068,728.9624439766824,4.1503907091406775
