STATEFP,GEOID,NAMELSAD,ALAND,AWATER,sum
19,1981615,Wahpeton city,3103512,63595,137286.90588235296
19,1984450,West Okoboji city,3248765,317159,85602.4
19,1944400,Le Mars city,22110574,22701,1645460.7098039207
19,1903520,Atlantic city,21483224,113854,1402814.5999999999
19,1913080,Cherokee city,17498501,62863,1021551.0745098041
19,1930225,George city,5940711,12058,217188.90980392156
19,1916860,Council Bluffs city,111271933,7019865,9080608.341176465
19,1913575,Clarinda city,13209313,85563,982680.4352941177
19,1966135,Red Oak city,10167716,146857,1064022.450980392
19,1945480,Linn Grove city,1445854,66340,35310.48235294118
19,1952095,Milford city,5639075,25366,542769.4588235292
19,1964200,Portsmouth city,765024,1208,57180.835294117634
19,1974415,Spirit Lake city,11597778,48884,917282.1137254898
19,1935265,Hawarden city,7203967,351328,517396.3725490197
19,1950430,Maurice city,1558741,14621,48392.77647058824
19,1968205,Rock Valley city,11552774,135552,633415.3019607844
19,1971130,Schleswig city,3210135,31306,171649.1921568627
19,1934005,Hancock city,1872285,94783,66095.8588235294
19,1936840,Holstein city,4084470,13675,343199.36470588227
19,1938010,Ida Grove city,5687844,19162,502191.31764705887
19,1922890,Dunlap city,2987556,41813,272266.1882352941
19,1986835,Woodbine city,3461722,131471,275950.1254901961
19,1937200,Hornick city,649562,14729,44404.85490196078
19,1970320,Salix city,4398259,33829,76660.9450980392
19,1971625,Sergeant Bluff city,7697434,802,518888.2431372549
19,1968160,Rock Rapids city,10900997,126280,524155.356862745
19,1903295,Ashton city,2614317,13744,78726.2549019608
19,1942690,Lake View city,5381653,747603,371458.03529411776
19,1912900,Charter Oak city,1329665,23396,109358.6901960784
19,1919945,Denison city,16956210,70871,1272641.8352941165
19,1926175,Everly city,2710798,42626,136430.73333333328
19,1962625,Peterson city,1344655,56497,93508.68235294118
19,1931350,Glenwood city,7569973,29962,643692.2705882355
20,2052275,Ogden city,4333942,147626,170785.37254901964
20,2014700,Coldwater city,6635968,871705,303854.9450980392
20,2054200,Palmer city,799808,6130,39132.035294117646
20,2019125,Dwight city,935242,1284,62942.14117647059
20,2054575,Parkerville city,332389,788,8249.725490196079
20,2077825,White City city,3216985,14870,129510.47450980393
20,2024175,Fowler city,1227543,1759,142400.34117647054
20,2028850,Gridley city,1108728,159079,82566.87843137256
20,2011425,Cedar Point city,176431,1517,11735.517647058823
20,2015900,Cottonwood Falls city,1668225,15662,201944.04705882352
20,2045150,Matfield Green city,367689,2035,10978.105882352944
20,2068650,Strong City city,1419866,11507,116069.5019607843
20,2052700,Olivet city,653556,138,23300.74509803921
20,2039125,Lebo city,2479809,227051,203852.34509803934
20,2039650,LeRoy city,2132894,12722,145835.04313725495
20,2076050,Waverly city,1896961,19624,139105.0274509804
20,2051225,North Newton city,2363407,3864,187538.66666666666
20,2001550,Altamont city,4932659,62715,243229.43137254904
20,2071925,Tyro city,1182926,5450,57751.85490196079
20,2074075,Virgil city,1449791,6044,31018.0
20,2009000,Bucklin city,1489942,70012,226136.0352941177
20,2020300,Elk Falls city,1883473,4226,32383.447058823524
20,2071975,Ulysses city,8361106,182677,1100501.847058823
20,2026725,Goddard city,13204119,119464,468654.1294117648
20,2075325,Wamego city,6199952,104949,701589.6470588233
20,2077700,Wheaton city,398973,917,29531.800000000003
20,2049825,Neosho Falls city,1311906,64324,29077.62352941177
20,2009525,Burr Oak city,2132378,10238,105076.9294117647
20,2044300,Mankato city,2525562,454,278316.54117647046
20,2048225,Morganville city,876978,11032,66965.51764705882
20,2065600,Silver Lake city,1457520,71665,165745.16078431375
20,2057000,Pomona city,2445845,27718,154064.69803921573
20,2050450,New Strawn city,2053168,101778,94148.65098039215
20,2070300,Thayer city,1947435,118852,115391.14509803923
20,2071125,Towanda city,2368271,11915,233715.51372549016
20,2055450,Perry city,1939736,31774,177541.52156862748
20,2012675,Chautauqua city,1099107,718,31925.81176470588
20,2053850,Oxford city,2346904,2198,233840.02745098036
20,2054450,Park City city,25596482,52365,1320841.7921568633
20,2028800,Grenola city,1204198,10517,61629.09411764705
20,2057725,Princeton city,1008195,9095,54749.023529411774
20,2076625,Wellsville city,4440058,32111,299075.9215686274
20,2079300,Williamsburg city,2530399,26298,80304.88235294117
20,2001625,Altoona city,1382373,6664,81479.58823529414
20,2042650,Longton city,3043400,17843,90462.72156862746
20,2044925,Marquette city,1248402,4213,131839.81568627452
20,2017600,Delphos city,1534852,67157,108986.87843137253
20,2012425,Centralia city,1174591,257,126596.79607843142
20,2034275,Inman city,1994660,70190,233378.3411764706
20,2032850,Holyrood city,1114133,17701,126724.9568627451
20,2052875,Onaga city,1698610,2445,170427.18823529416
20,2062200,St. George city,1670522,1575,76944.94117647057
20,2012550,Chapman city,2416162,4070,236523.54117647064
20,2021425,Enterprise city,1735176,32841,159128.3843137255
20,2049100,Mulvane city,11557408,20847,722384.0039215685
20,2052825,Olsburg city,627102,472,43587.25098039217
20,2003150,Atwood city,2752920,158475,364837.79215686274
20,2011450,Cedar Vale city,1952832,2095,146281.5529411765
20,2020125,Elgin city,504891,1809,19065.0
20,2001675,Americus city,2804809,31050,134513.5568627451
20,2049875,Neosho Rapids city,1307673,16931,52863.12549019609
20,2052800,Olpe city,1817669,327311,85733.54509803926
20,2031125,Haysville city,12146959,28697,1246835.1019607843
20,2044200,Maize city,25221606,3937,518437.47450980387
20,2027425,Grandview Plaza city,2192799,36017,183794.2980392157
20,2048900,Mount Hope city,3800030,64053,155033.2862745098
20,2003250,Auburn city,1802825,8809,128595.19215686274
20,2070800,Tonganoxie city,10503335,95757,487201.22352941177
20,2038400,Lane city,604280,17871,45343.541176470586
20,2058525,Rantoul city,380493,995,34582.650980392136
20,2051525,Nortonville city,1117384,32276,113798.35294117645
20,2066750,South Hutchinson city,7362590,107526,705892.905882353
20,2009350,Burlingame city,2289517,901,173397.09803921566
20,2074950,Walnut city,3817168,41133,51621.00392156863
