STATEFP,GEOID,NAMELSAD,ALAND,AWATER,sum
22,2256540,Oakdale city,13447472,161064,977903.6627450985
22,2273640,Sulphur city,29056325,42041,3823780.078431375
27,2740418,Marble city,11141200,261986,101458.2039215686
27,2744980,Nashwauk city,38358155,1808559,201217.49411764706
27,2709316,Calumet city,4662402,198134,66986.27058823529
27,2702872,Aurora city,9577360,557322,381994.19215686276
28,2864200,Ruleville city,6522346,21825,390751.2156862745
28,2849320,Mound Bayou city,2270503,1086,274454.05882352934
28,2863720,Rosedale city,14024179,161250,310490.05098039214
28,2867040,Shelby city,7073122,27405,399129.19215686276
28,2836000,Jackson city,289342143,5532980,2.1497169533333328E7
28,2862520,Ridgeland city,55390227,4587733,3508145.6156862755
28,2844520,Madison city,65394922,3059241,3137559.490196079
28,2812900,Charleston city,3509615,9391,341711.30588235287
28,2855760,Pearl city,66008538,321286,3946122.7215686273
28,2862400,Richland city,32439577,168591,2052652.5843137251
28,2876720,Vicksburg city,85503989,5386389,4620330.827450981
28,2840600,Lexington city,6261178,9785,329007.06666666665
28,2834740,Indianola city,22198456,225273,1864442.670588235
28,2814420,Clinton city,108438662,712244,3347572.8313725498
28,2808820,Brookhaven city,56053194,229104,2672619.925490196
28,2881520,Yazoo City city,26118466,322667,1661326.678431374
28,2811100,Canton city,55133669,739030,1545543.6784313726
28,2813820,Clarksdale city,48657492,17529,3109577.5764705883
28,2808300,Brandon city,66468051,234476,2767190.0000000005
28,2817060,Crystal Springs city,14061772,136711,750545.4392156859
28,2831220,Hazlehurst city,11474844,116967,552912.9843137257
28,2829180,Greenville city,69656569,2002716,5979881.086274511
28,2840280,Leland city,9280974,130595,667068.705882353
28,2843280,McComb city,30510048,154492,2261657.3725490207
28,2844680,Magnolia city,15909646,117173,662608.8901960783
28,2825100,Flowood city,74587182,1033142,2192226.3176470585
28,2835260,Itta Bena city,3654131,115789,240800.2039215686
28,2829340,Greenwood city,31947513,922978,2806559.3450980396
28,2810140,Byram city,47561697,688657,1446515.8980392152
28,2850440,Natchez city,40961580,1527127,2700243.796078431
29,2923266,Fairfax city,1205634,14911,147954.42352941175
30,3067450,Shelby city,14974418,453079,672960.3137254904
30,3067900,Sidney city,8508776,49128,957529.3921568628
30,3008950,Bozeman city,53350021,128022,4272527.156862748
30,3073975,Three Forks city,3709633,148667,405313.61176470586
30,3042700,Laurel city,5626414,4019,1280124.8392156847
30,3050200,Missoula city,89346378,491344,1.0049898337254914E7
30,3016600,Columbia Falls city,5694415,8162,795174.4901960784
30,3049525,Miles City city,8707066,14553,1698282.066666666
30,3016525,Colstrip city,10478036,16125,451658.8980392157
30,3033775,Hamilton city,6278132,92799,983981.8901960786
30,3035600,Helena city,43565749,98206,5351739.419607843
30,3058750,Polson city,11759189,437266,867799.1686274512
30,3018775,Cut Bank city,2995869,10561,592275.3725490198
30,3040075,Kalispell city,32183656,219526,3324059.6235294105
30,3079825,Whitefish city,18106404,13911778,1098672.5803921565
30,3043975,Livingston city,14610036,138920,1209577.8470588224
30,3032800,Great Falls city,59578859,1236484,9802011.474509796
30,3031450,Glendive city,8997360,62705,1007733.1647058824
30,3064525,Roundup city,3349364,571,504063.3686274509
30,3027700,Forsyth city,2982725,46254,515904.35686274513
30,3064150,Ronan city,3117406,737,426306.2196078432
30,3003475,Baker city,2925500,258085,420682.8
30,3035050,Havre city,9606256,1241,1454010.0862745098
30,3043450,Libby city,4770965,90891,612725.666666667
30,3075025,Troy city,2192163,11867,213505.92549019612
30,3023125,East Helena city,10406897,173836,351122.65882352955
30,3006550,Billings city,115982241,277939,1.6922751337254874E7
31,3122080,Henderson city,1655840,3132,220773.85490196073
31,3102305,Ashland city,3680079,67712,397111.67058823525
31,3137595,Osmond city,2063586,8793,207953.45882352942
31,3125055,Kearney city,37653029,716147,4395276.592156864
31,3151840,Wayne city,7282449,114652,810572.0941176474
31,3137280,Ord city,5441498,1395,639915.2156862745
31,3105630,Blue Springs city,1985909,48674,77353.79607843139
31,3153835,Wymore city,4848190,78725,326162.38039215683
31,3123025,Hooper city,1746193,31602,179629.81176470578
31,3140710,Ravenna city,4300823,13898,329258.93725490203
31,3137525,Osceola city,2387890,304,237234.96470588236
31,3147465,Stromsburg city,2653850,3405,268784.50588235294
31,3100905,Alliance city,12906980,31691,1891715.6549019602
31,3102690,Aurora city,8391461,20355,891084.8039215687
31,3104405,Bennington city,2311662,33090,199916.79607843142
31,3123690,Imperial city,7834700,13555,633590.2823529416
31,3140605,Ralston city,4232125,5247,874342.4509803925
31,3150020,Valley city,12319680,3107189,900547.8862745098
31,3132060,Milford city,2105419,20572,350249.65098039224
31,3103950,Bellevue city,54725227,590079,6807135.478431375
31,3126385,La Vista city,14007328,5427,1758774.6156862741
31,3123480,Humphrey city,1283337,11500,179467.22352941186
31,3135000,North Platte city,35018650,484894,4382754.631372547
31,3129855,Lyons city,1768206,20660,221775.6941176471
31,3106295,Bridgeport city,2972626,7047,464196.9999999999
31,3151070,Wakefield city,2751613,182706,272762.5098039216
31,3148585,Terrytown city,1224667,90919,160460.43529411766
31,3138295,Papillion city,29878814,702012,2737004.5607843134
31,3122640,Holdrege city,10951898,36417,1376308.7843137258
32,3268400,Sparks city,94371261,289555,1.223102859215686E7
32,3224900,Fernley city,314187477,17443735,2251711.666666666
32,3206500,Boulder City city,539404139,83408,2551546.9490196086
32,3251800,North Las Vegas city,262323395,112001,1.708574672941176E7
32,3283730,West Wendover city,19367712,1751,309758.3647058823
32,3246000,Mesquite city,82267298,1204149,1606973.2000000002
32,3231900,Henderson city,275143250,1272345,2.727188227843138E7
32,3240000,Las Vegas city,367325845,138524,5.854131755294118E7
32,3260600,Reno city,281716689,7338575,2.65455245921569E7
19,1911215,Carter Lake city,4647504,578200,812901.1490196076
19,1917175,Crescent city,2504907,9252,82116.78823529407
19,1952590,Minden city,1467848,13322,99782.81568627452
19,1955560,Neola city,1641855,9378,173524.85882352942
19,1958080,Oakland city,4639984,254792,284817.9058823529
19,1903025,Arnolds Park city,4131645,499482,316741.89019607834
19,1942600,Lake Park city,4086476,184475,287269.42352941167
19,1979500,Underwood city,2820898,65311,173145.86274509804
19,1958710,Okoboji city,4550657,12936,243787.13333333333
19,1959655,Orleans city,2917979,1013,120066.21568627453
19,1981615,Wahpeton city,3103512,63595,155106.77254901957
19,1984450,West Okoboji city,3248765,317159,101072.86666666667
19,1944400,Le Mars city,22110574,22701,1847832.1960784309
19,1903520,Atlantic city,21483224,113854,1489039.941176471
19,1913080,Cherokee city,17498501,62863,1120481.5215686273
19,1930225,George city,5940711,12058,238487.92156862744
19,1916860,Council Bluffs city,111271933,7019865,9789536.682352949
19,1913575,Clarinda city,13209313,85563,1079502.2470588235
19,1966135,Red Oak city,10167716,146857,1139623.552941176
19,1945480,Linn Grove city,1445854,66340,38548.47843137255
19,1952095,Milford city,5639075,25366,648777.8862745101
19,1964200,Portsmouth city,765024,1208,61204.0431372549
19,1974415,Spirit Lake city,11597778,48884,1085032.274509804
19,1935265,Hawarden city,7203967,351328,563024.8196078432
19,1950430,Maurice city,1558741,14621,56259.24705882353
19,1968205,Rock Valley city,11552774,135552,710015.7450980392
19,1971130,Schleswig city,3210135,31306,190428.2705882353
19,1934005,Hancock city,1872285,94783,70384.35294117645
19,1936840,Holstein city,4084470,13675,386023.2588235294
19,1938010,Ida Grove city,5687844,19162,551511.3529411763
19,1922890,Dunlap city,2987556,41813,295107.4196078432
19,1986835,Woodbine city,3461722,131471,308289.64313725487
19,1937200,Hornick city,649562,14729,51841.01568627451
19,1970320,Salix city,4398259,33829,83418.0039215686
19,1971625,Sergeant Bluff city,7697434,802,591908.3529411764
19,1968160,Rock Rapids city,10900997,126280,576413.9176470587
19,1903295,Ashton city,2614317,13744,88024.54509803923
19,1942690,Lake View city,5381653,747603,406706.83137254923
19,1912900,Charter Oak city,1329665,23396,117433.31764705884
19,1919945,Denison city,16956210,70871,1363664.3607843132
19,1926175,Everly city,2710798,42626,152914.5294117647
19,1962625,Peterson city,1344655,56497,102450.35294117648
19,1931350,Glenwood city,7569973,29962,707404.7529411766
20,2052275,Ogden city,4333942,147626,194470.9960784314
20,2014700,Coldwater city,6635968,871705,316329.4666666667
20,2054200,Palmer city,799808,6130,41034.58039215686
20,2019125,Dwight city,935242,1284,67837.45490196081
20,2054575,Parkerville city,332389,788,8259.968627450982
20,2077825,White City city,3216985,14870,138929.95294117648
20,2024175,Fowler city,1227543,1759,151961.5450980392
20,2028850,Gridley city,1108728,159079,90325.8862745098
20,2011425,Cedar Point city,176431,1517,12171.69411764706
20,2015900,Cottonwood Falls city,1668225,15662,216349.29019607848
20,2045150,Matfield Green city,367689,2035,11722.054901960784
20,2068650,Strong City city,1419866,11507,121141.76470588235
20,2052700,Olivet city,653556,138,25143.31764705882
20,2039125,Lebo city,2479809,227051,217462.25098039221
20,2039650,LeRoy city,2132894,12722,162148.27058823523
20,2076050,Waverly city,1896961,19624,150415.74509803928
20,2051225,North Newton city,2363407,3864,223300.71372549018
20,2001550,Altamont city,4932659,62715,254996.41960784313
20,2071925,Tyro city,1182926,5450,60588.42745098039
20,2074075,Virgil city,1449791,6044,32146.0
20,2009000,Bucklin city,1489942,70012,237619.70588235298
20,2020300,Elk Falls city,1883473,4226,33657.50588235293
20,2071975,Ulysses city,8361106,182677,1218052.192156863
20,2026725,Goddard city,13204119,119464,535602.5607843137
20,2075325,Wamego city,6199952,104949,780055.4431372549
20,2077700,Wheaton city,398973,917,31688.713725490194
20,2049825,Neosho Falls city,1311906,64324,30328.274509803927
20,2009525,Burr Oak city,2132378,10238,110698.02352941176
20,2044300,Mankato city,2525562,454,293106.8666666666
20,2048225,Morganville city,876978,11032,72299.04705882353
20,2065600,Silver Lake city,1457520,71665,178280.72156862743
20,2057000,Pomona city,2445845,27718,164743.86274509804
20,2050450,New Strawn city,2053168,101778,104049.40392156864
20,2070300,Thayer city,1947435,118852,122099.12941176468
20,2071125,Towanda city,2368271,11915,255867.76470588235
20,2055450,Perry city,1939736,31774,196603.10588235297
20,2012675,Chautauqua city,1099107,718,33225.850980392155
20,2053850,Oxford city,2346904,2198,248433.46274509805
20,2054450,Park City city,25596482,52365,1456536.721568628
20,2028800,Grenola city,1204198,10517,66108.61176470587
20,2057725,Princeton city,1008195,9095,59716.10980392156
20,2076625,Wellsville city,4440058,32111,335114.8470588236
20,2079300,Williamsburg city,2530399,26298,85433.23529411765
20,2001625,Altoona city,1382373,6664,86849.01568627452
20,2042650,Longton city,3043400,17843,95262.61960784314
20,2044925,Marquette city,1248402,4213,141600.7176470588
20,2017600,Delphos city,1534852,67157,115879.63529411766
20,2012425,Centralia city,1174591,257,136191.50588235294
20,2034275,Inman city,1994660,70190,263542.91372549016
20,2032850,Holyrood city,1114133,17701,134107.63921568627
20,2052875,Onaga city,1698610,2445,190330.80392156873
20,2062200,St. George city,1670522,1575,81241.45098039215
20,2012550,Chapman city,2416162,4070,253682.53333333333
20,2021425,Enterprise city,1735176,32841,169621.4980392157
20,2049100,Mulvane city,11557408,20847,815696.8627450983
20,2052825,Olsburg city,627102,472,49012.403921568635
20,2003150,Atwood city,2752920,158475,383440.9098039216
20,2011450,Cedar Vale city,1952832,2095,154466.07058823534
20,2020125,Elgin city,504891,1809,19642.176470588234
20,2001675,Americus city,2804809,31050,147112.1254901961
20,2049875,Neosho Rapids city,1307673,16931,55592.01960784315
20,2052800,Olpe city,1817669,327311,93103.76862745098
20,2031125,Haysville city,12146959,28697,1394479.5333333334
20,2044200,Maize city,25221606,3937,601670.2156862743
20,2027425,Grandview Plaza city,2192799,36017,197320.65490196075
20,2048900,Mount Hope city,3800030,64053,171270.87450980392
20,2003250,Auburn city,1802825,8809,146355.83529411766
20,2070800,Tonganoxie city,10503335,95757,552140.5019607843
20,2038400,Lane city,604280,17871,48666.12941176471
20,2058525,Rantoul city,380493,995,38057.933333333334
20,2051525,Nortonville city,1117384,32276,125223.94117647059
20,2066750,South Hutchinson city,7362590,107526,760264.5725490196
20,2009350,Burlingame city,2289517,901,183114.85882352936
20,2074950,Walnut city,3817168,41133,53461.45490196078
20,2020675,Elmdale city,427968,2514,11746.047058823531
20,2043775,McFarland city,459808,20566,37960.83529411765
20,2020250,Elk City city,875895,2059,76918.01176470591
20,2048800,Moundridge city,4063009,106264,430324.0000000001
20,2004450,Bassett city,173169,78380,6098.4078431372545
20,2025975,Gas city,1863958,1578,117170.42745098038
20,2050750,Niotaze city,959461,4767,24430.870588235295
20,2017800,Derby city,26616900,167442,2707048.9450980383
20,2073250,Valley Center city,18405616,9336,1203812.7098039219
20,2019300,Eastborough city,998073,1820,137386.28627450985
20,2036225,Kechi city,15607411,131758,408248.67843137245
20,2004350,Bartlett city,343312,187,31795.08235294118
20,2009250,Burden city,1339030,20,128681.5137254902
20,2063675,Scranton city,2789926,7575,129174.39215686278
20,2010600,Carbondale city,1893382,61502,211324.8431372549
20,2071575,Troy city,2524664,15607,206917.66666666666
20,2077250,Westphalia city,514039,2111,40468.952941176474
20,2014950,Colony city,1253544,1281,94300.23529411764
20,2028350,Greeley city,890358,15155,78933.80784313726
20,2036875,Kincaid city,1295154,2166,44611.666666666664
20,2063200,Savonburg city,498569,582,18783.24705882353
20,2001350,Alma city,1514197,37583,217574.60784313732
20,2021650,Eskridge city,1340066,612,110657.7529411765
20,2030575,Harveyville city,330187,45,37926.30588235294
20,2063750,Sedan city,2126274,1281,305497.2627450981
20,2053375,Oskaloosa city,2573882,13242,222618.9019607843
20,2001800,Andover city,26955363,141617,1473355.5176470599
20,2003900,Baldwin City city,6934599,41813,540987.8078431373
20,2021675,Eudora city,7607046,118170,610544.4588235293
20,2039150,Lecompton city,4548350,19338,106693.937254902
20,2043900,McLouth city,1492067,11801,151045.21176470586
20,2045950,Meriden city,1958565,24269,162313.7568627451
20,2073300,Valley Falls city,1822092,14956,194788.36862745104
20,2003600,Axtell city,1355119,10252,140272.2352941177
20,2007650,Blue Rapids city,5140632,51544,226065.7490196078
20,2024275,Frankfort city,2608731,12657,254449.35294117648
20,2073525,Vermillion city,538678,21202,37820.533333333326
20,2075950,Waterville city,1273472,37096,171731.4588235294
20,2079800,Winchester city,904449,26951,92719.07450980392
20,2004250,Barnes city,440544,16687,48814.305882352935
20,2028625,Greenleaf city,1171690,3832,104788.1843137255
20,2008475,Bronson city,1156885,572,78444.93333333333
02,0206520,Bethel city,115273171,14508927,413979.0
02,0214330,Chuathbaluk city,11576099,4543934,262.0
02,0242380,Kwethluk city,26353432,4262239,3180.0
02,0245460,Lower Kalskag city,3222578,1310464,675.0
02,0247990,Mekoryuk city,18303027,33631,4712.0470588235285
02,0257340,Old Harbor city,41927386,16569443,411.0
02,0263610,Port Lions city,12914562,9687323,28173.0
02,0283080,Wasilla city,32104865,1901344,504125.1647058825
02,0253930,Nightmute city,256300623,14075259,1231.0
02,0261080,Platinum city,122414509,118365,3711.0
02,0281320,Upper Kalskag city,9207917,1151750,1852.0
02,0221040,Eek city,1677566,242697,2074.5372549019608
02,0262510,Port Alexander city,9065654,29821847,269.0
02,0276260,Tenakee Springs city,34055474,12321570,1576.0
02,0239410,King Cove city,63880497,11741637,11454.0
02,0213550,Chignik city,28352067,12704462,1663.0
02,0227530,Galena city,45721025,17751813,110906.0
02,0230060,Grayling city,29082578,16515,5919.5921568627455
02,0234350,Huslia city,40883511,1449800,0.0
02,0242050,Koyukuk city,14859766,290257,1202.3803921568629
02,0246010,McGrath city,109641713,14527333,18325.0
02,0253050,Nenana city,15418483,763703,27950.1137254902
02,0275160,Tanana city,27635821,11208201,44370.0
02,0255910,North Pole city,10580214,36859,341640.49803921557
02,0256350,Nulato city,106425930,6977301,17385.0
02,0204210,Atka city,21933245,72347700,12282.0
02,0256680,Nunapitchuk city,18105043,2501654,6239.0
02,0200065,Adak city,84002711,101098800,270005.4823529412
02,0216360,Coffman Cove city,28220112,6193651,15006.0
02,0234460,Hydaburg city,755589,7081,3998.949019607843
02,0237650,Kasaan city,15703414,1904849,118.0
02,0240400,Klawock city,1763340,754996,6289.41568627451
02,0277140,Thorne Bay city,69081723,7883794,11425.0
02,0202080,Anaktuvuk Pass city,13407366,139518,15575.450980392157
02,0203880,Anvik city,24580286,6308736,567.0
02,0282750,Wainwright city,26712260,45897774,98297.0
02,0200650,Akhiok city,19166808,5724762,10853.0
02,0243040,Larsen Bay city,10444884,5890617,11433.0
02,0258550,Ouzinkie city,14337042,3878732,3458.0
02,0255030,Nondalton city,17451147,704233,59.68235294117647
02,0224660,False Pass city,64930418,104834309,14206.0
02,0221150,Egegik city,76536210,256285936,14859.0
02,0253270,Newhalen city,15624671,6386436,324.0
02,0260640,Pilot Point city,63584042,337336572,39902.0
02,0263390,Port Heiden city,121120570,1568005,11607.541176470588
02,0208740,Brevig Mission city,6299190,206572,11765.0
02,0254920,Nome city,33150137,22499910,33926.0
02,0266360,St. Michael city,56325557,16363506,11370.0
02,0268890,Shaktoolik city,2765146,23272,10031.443137254899
02,0280660,Unalakleet city,7412830,5396100,21516.0
02,0201420,Aleknagik city,68757785,43954223,704.0
02,0215430,Clark's Point city,8609624,2033385,3688.454901960785
02,0218950,Dillingham city,86352008,7058508,122536.50980392158
02,0277690,Togiak city,108807846,473034399,7606.06274509804
02,0272960,Stebbins city,84449862,3944516,16984.301960784316
02,0275930,Teller city,3865437,487521,3616.278431372549
02,0282860,Wales city,5966050,121,12037.149019607843
02,0236770,Kake city,19872185,15107530,25040.0
02,0255140,Noorvik city,2171091,1107191,9609.01568627451
02,0201970,Ambler city,26621407,4063404,13961.0
02,0239960,Kivalina city,4225377,6551940,153.0
02,0240840,Kobuk city,40163363,1327064,1258.0
02,0241830,Kotzebue city,64121147,4521848,12439.33725490196
02,0270100,Shungnak city,20853328,2410509,2624.0
02,0209600,Buckland city,2205782,385080,66036.0
02,0242160,Kupreanof city,7822905,4214812,109.0
02,0227640,Gambell city,27208077,46399637,46261.0
02,0269770,Shishmaref city,6058145,12758114,2958.0
02,0284070,White Mountain city,4726280,574076,2699.0
02,0217740,Craig city,17321286,7299973,23429.0
02,0264600,Quinhagak city,10619794,1517831,6341.0
02,0212680,Chefornak city,13560880,1951696,7759.0
02,0252390,Napakiak city,5209388,244909,5675.094117647059
02,0278240,Toksook Bay city,74353263,108316875,0.0
02,0284000,Whale Pass city,51427421,21112258,5809.0
02,0281920,Utqiag?vik city,48614770,7013815,408042.474509804
02,0203440,Angoon city,63542449,37389728,8414.0
02,0236990,Kaktovik city,2005413,704200,73090.32549019608
02,0261630,Point Hope city,12951806,187666,23032.0
02,0233140,Homer city,35708322,29699084,208139.23529411762
02,0238420,Kenai city,75472419,17674885,148597.23921568625
02,0268560,Seward city,36156325,20538076,109350.0
02,0271640,Soldotna city,18012514,1176539,106879.7450980392
02,0259650,Pelican city,1421123,170144,636.0
02,0240950,Kodiak city,10163752,4068550,54176.43137254902
02,0216530,Cold Bay city,138343008,37921808,14644.0
02,0267020,Sand Point city,20745523,57711136,27804.0
02,0203220,Anderson city,109299195,7215790,42727.0
02,0217410,Cordova city,158886650,35734342,56189.698039215684
02,0282200,Valdez city,550864154,153373674,183961.0
02,0284510,Whittier city,31733985,19130360,7227.0
02,0201090,Akutan city,170880263,212191153,27047.0
02,0265800,St. George city,90081543,382086105,20148.0
02,0280770,Unalaska city,264728584,281473875,250916.0
02,0203550,Aniak city,16018222,5932165,9730.0
02,0204500,Atqasuk city,101319315,9365008,65225.0
02,0241720,Kotlik city,7754326,1310529,4872.0
02,0251180,Mountain Village city,10907857,3115209,36065.0
02,0256600,Nunam Iqua city,29964345,16911017,10398.0
02,0266140,St. Mary's city,115525437,18033322,16945.0
02,0224230,Fairbanks city,82221496,2273096,4768656.474509804
02,0200870,Akiak city,4889974,2880562,2142.0
02,0268230,Selawik city,6037724,1586758,3525.0
02,0252720,Napaskiak city,7510871,707082,9081.0
02,0238970,Ketchikan city,9879505,2816901,279269.5921568627
02,0233030,Holy Cross city,74677223,18724234,0.0
02,0237430,Kaltag city,56045675,15321784,14649.0
02,0254150,Nikolai city,11367588,806494,1003.0
02,0268670,Shageluk city,26459996,3323884,161.0
02,0218620,Delta Junction city,35947713,48786,146381.6431372549
02,0221810,Ekwok city,43368283,3268374,2838.0
02,0246890,Manokotak city,189429538,91445172,323.0
02,0253710,New Stuyahok city,87327200,5797082,8453.0
02,0201860,Allakaket city,38117878,5997712,4451.0
02,0206630,Bettles city,4054564,68655,5683.984313725489
02,0226760,Fort Yukon city,17466360,508298,85392.14901960787
02,0218510,Deering city,12991931,189708,2005.9176470588236
02,0201200,Alakanuk city,83395396,24862278,3424.0
02,0222910,Emmonak city,12862287,2443486,12268.0
02,0233470,Hooper Bay city,19418102,78618,0.0
02,0247000,Marshall city,10517004,8501,10190.30980392157
02,0260750,Pilot Station city,4159455,711574,8334.254901960785
02,0265700,Russian Mission city,13904057,919015,4311.0
02,0233360,Hoonah city,15197401,3276590,1937.0
02,0230940,Gustavus city,94165628,53368158,7392.0
02,0266470,St. Paul city,110386530,654862794,46239.0
02,0220970,Edna Bay city,54766247,7940619,0.0
02,0268340,Seldovia city,1001978,415713,12458.482352941177
02,0233800,Houston city,62005136,3407273,38757.69411764707
04,0402830,Apache Junction city,90832326,30857,6562750.592156858
04,0428380,Goodyear city,495463332,75022,4841541.254901961
04,0465000,Scottsdale city,476565025,1136911,4.880946562352947E7
04,0404720,Avondale city,122447978,668641,4694963.078431372
04,0407940,Buckeye city,1017815349,454957,2409476.3058823515
04,0412000,Chandler city,169127740,182489,3.086064409803919E7
04,0422220,El Mirage city,25634994,145645,1431214.6000000003
04,0427820,Glendale city,159532413,1036612,3.0999840972549006E7
04,0474400,Tombstone city,23961725,912,529993.2784313725
04,0483090,Willcox city,15924927,347077,958889.8549019608
04,0466470,Show Low city,169642476,1226366,2543032.34901961
04,0483930,Winslow city,33638131,140431,1114773.3529411762
04,0441330,Litchfield Park city,8493177,79033,997310.3647058826
04,0471510,Surprise city,285680055,566784,7723741.333333333
04,0446000,Mesa city,359242849,1823290,6.5597775839215726E7
04,0439370,Lake Havasu City city,120016536,118649,1.6180736352941172E7
04,0477000,Tucson city,624169229,819368,8.055380694901985E7
04,0422360,Eloy city,294138780,155400,1416634.9725490198
04,0433280,Holbrook city,44919799,67855,1110668.1725490198
04,0463470,San Luis city,88125135,193548,784208.0431372547
04,0485540,Yuma city,312535690,180447,1.1548435717647051E7
04,0428030,Globe city,47279256,29855,1622834.1058823536
04,0473000,Tempe city,103448358,559775,2.8366335631372556E7
04,0444410,Maricopa city,109959821,257132,1050703.9960784314
04,0423620,Flagstaff city,171026521,135275,6994578.894117642
04,0405770,Benson city,107841028,128980,1460465.2039215688
04,0406260,Bisbee city,13406771,2384,1227064.2705882348
04,0420050,Douglas city,25845715,1756,2276318.666666668
04,0466820,Sierra Vista city,394325854,678788,7504683.509803926
04,0415500,Coolidge city,197528864,409700,1680909.1843137264
04,0462350,St. Johns city,67101250,457467,798863.8274509802
04,0454050,Peoria city,456049509,8199012,1.8848523141176447E7
04,0457380,Prescott city,116470136,619843,7612205.882352944
04,0468080,Somerton city,18840678,26397,735139.9999999998
04,0455000,Phoenix city,1341601620,2925264,1.9740720700392154E8
04,0408220,Bullhead City city,153774743,2019581,7454225.741176468
04,0449640,Nogales city,53923635,36580,3630814.321568627
04,0462000,Safford city,24000554,74013,1637092.0352941167
04,0451810,Page city,98890645,377829,1150207.4549019607
04,0465350,Sedona city,47297280,108656,2990486.1058823527
04,0483160,Williams city,113516712,894405,656216.1450980393
05,0524250,Foreman city,5119186,27271,234572.05490196083
05,0502380,Ashdown city,18485286,77650,983791.2941176471
05,0568810,Texarkana city,108721267,590116,5513498.956862746
05,0566860,Stephens city,7136884,32054,199121.9490196079
05,0569830,Traskwood city,14581665,20205,99405.45882352942
05,0518520,Dermott city,8860932,185328,472841.9529411765
05,0538170,Lake Village city,6156537,2963,567558.3176470585
05,0526980,Gillett city,2580728,302,182970.92549019607
05,0516240,Crossett city,15002465,434684,1461229.1450980396
05,0548290,Murfreesboro city,9491080,86276,420341.6196078432
05,0509550,Buckner city,3046419,12579,58232.737254901964
05,0539640,Lewisville city,5562924,82538,288169.3686274511
05,0566320,Stamps city,7905896,260273,368051.94509803934
05,0521610,Emmet city,3734498,55873,98154.11372549018
