STATEFP,GEOID,NAMELSAD,ALAND,AWATER,sum
01,0164152,Rehobeth town,19390683,83995,17420.38039215686
01,0112760,Cedar Bluff town,12455267,37623,8612.537254901961
01,0129296,Gaylesville town,3593016,94834,0.0
01,0142016,Leesburg town,16239272,32359,42849.10196078432
01,0142808,Libertyville town,1347462,7932,0.0
01,0168016,Sanford town,10819338,108786,116.0
05,0510450,Caldwell town,8251799,48229,3532.211764705882
05,0562030,St. Joe town,3216397,11813,4640.0
05,0522120,Etowah town,15381231,12850,1641.0392156862745
05,0560770,Rose Bud town,15640106,73997,2449.0
05,0526110,Gateway town,16988370,9320,0.0
05,0561460,Rudy town,4110241,8738,18184.549019607843
05,0532470,Hindsville town,962417,4452,0.0
05,0545500,Midland town,895917,14282,0.0
05,0531150,Hector town,5919862,11653,1757.0
05,0511890,Casa town,2826654,3562,0.0
05,0503040,Avoca town,4855226,1459,32106.149019607838
05,0506040,Biggers town,2596398,46724,0.0
05,0566200,Springtown town,1401495,3018,0.0
05,0551060,Oak Grove Heights town,7755887,15209,0.0
05,0523140,Fargo town,1184317,43855,0.0
05,0535040,Jennette town,5867087,14793,0.0
05,0505440,Bergman town,3378930,1513,21964.72156862745
05,0505980,Big Flat town,2762872,16814,0.0
05,0539040,Lead Hill town,1497369,222762,6129.894117647058
05,0552160,Omaha town,1010131,1696,0.0
05,0577600,Zinc town,1944153,1406,0.0
05,0530700,Hatfield town,3456238,57273,51689.490196078434
05,0527670,Goshen town,29299542,537323,605.0
05,0504090,Bauxite town,7885281,215767,65391.18039215687
05,0572140,Viola town,4068727,7873,3680.0941176470587
05,0533375,Horseshoe Lake town,396916,15078,0.0
05,0515100,Concord town,7976953,10108,8647.0
05,0532080,Higden town,1255304,2599,0.0
05,0506730,Black Springs town,1153040,5894,0.0
05,0551290,Oden town,2109505,58954,5560.0
05,0558250,Ravenden town,5466525,26959,169.0
05,0557890,Pyatt town,3254223,73202,0.0
05,0547900,Mount Pleasant town,9068955,36819,223.95686274509802
05,0513120,Central City town,5760427,155661,0.0
05,0536550,Keo town,12751427,95080,326.0
05,0554650,Perry town,1817830,1278,0.0
05,0525900,Garner town,2044450,136920,0.0
05,0545200,Menifee town,5869633,19670,91.0
05,0515310,Corinth town,8003812,152341,0.0
05,0532200,Highfill town,46675944,266200,25427.0
05,0526800,Gilbert town,950331,45663,0.0
05,0507210,Blue Mountain town,2758745,6478,0.0
05,0524760,Fourche town,515616,386,0.0
05,0512190,Caulksville town,3491103,37780,0.0
05,0547030,Morrison Bluff town,3472315,37113,0.0
05,0563980,Shirley town,6234619,163595,3405.0
05,0501060,Alpena town,3451459,14214,10306.0
05,0562060,St. Paul town,1176086,3884,0.0
05,0504540,Beaver town,815678,477259,0.0
05,0537300,Knoxville town,8247679,23265,0.0
05,0567520,Subiaco town,4899929,38661,10338.0
12,1229150,Havana town,7216439,104354,27639.0
12,1239375,Lantana town,6127918,1564621,272590.5215686274
12,1245225,Micanopy town,2684816,118734,10212.372549019608
12,1262775,St. Leo town,2909167,460861,32609.470588235294
12,1252125,Orange Park town,9423393,4360958,148044.37254901958
12,1211362,Century town,8337080,306585,18855.509803921566
12,1219650,Eatonville town,2551466,446988,45623.17647058824
12,1239475,Lauderdale-by-the-Sea town,2270798,1794720,9976.639215686277
12,1250525,Oakland town,6043955,6474,53666.780392156856
12,1278050,Windermere town,5006960,1951069,9278.674509803923
12,1205075,Belleair town,4484002,2096727,35662.77254901961
12,1205150,Belleair Shore town,154028,432786,956.8862745098039
12,1233675,Indian Shores town,864594,1636449,3730.3529411764707
12,1236175,Kenneth City town,1848491,85079,24787.152941176475
12,1249725,North Redington Beach town,677059,1876520,10670.64705882353
12,1259750,Redington Shores town,854328,1950492,33255.83529411765
12,1235925,Jupiter Island town,7019565,2252464,738.0
12,1233600,Indian River Shores town,13270781,5475589,505.0
12,1277400,White Springs town,4736977,5233,6150.298039215686
12,1265225,Sewall's Point town,3050789,7647010,3581.0
12,1278775,Worthington Springs town,2483292,31658,0.0
12,1242150,McIntosh town,1841839,846,99.44705882352942
12,1200625,Alford town,2731534,49685,1491.0
12,1237300,La Crosse town,11955452,185685,0.0
12,1257950,Polk City town,11666609,1500766,69843.46274509803
12,1237375,Lady Lake town,21471748,746072,262026.11764705883
12,1202250,Astatula town,8098300,91857,20141.513725490193
12,1232775,Howey-in-the-Hills town,8186209,1323074,12627.298039215686
12,1246525,Montverde town,4335856,541207,17941.0
12,1227175,Grand Ridge town,11263904,443109,1265.0
12,1230850,Hillsboro Beach town,947189,2799436,442.18823529411765
12,1208575,Briny Breezes town,148152,126273,27718.10588235294
12,1250950,Ocean Ridge town,1970361,2569586,8444.854901960782
12,1221250,Esto town,5644750,481234,0.0
12,1248900,Noma town,2764206,67084,1009.0
12,1258175,Ponce de Leon town,12848631,99593,5365.0
12,1276975,Westville town,18690336,682269,0.0
12,1226050,Glen Ridge town,442668,54824,3016.1294117647058
12,1228275,Gulf Stream town,2033113,286045,538.8470588235294
12,1233150,Hypoluxo town,1469244,622482,31386.14901960784
12,1235850,Juno Beach town,5282132,1765874,78483.0274509804
12,1235900,Jupiter Inlet Colony town,401131,137855,261.0
12,1237800,Lake Clarke Shores town,2389786,291325,20521.423529411764
12,1238600,Lake Park town,5399822,911237,461008.01960784313
12,1201000,Altha town,3463609,78997,10613.61568627451
12,1253500,Otter Creek town,3524712,47708,0.0
12,1259725,Redington Beach town,929623,2464460,5559.286274509804
12,1216475,Davie town,90375842,2259102,2037727.596078432
12,1268135,Southwest Ranches town,33606612,105409,112074.47058823529
12,1267650,South Palm Beach town,277975,447037,6775.0
12,1254150,Palm Beach Shores town,759226,592526,3275.2941176470586
12,1213050,Cloud Lake town,139963,25486,0.0
12,1230200,Highland Beach town,1390058,1949397,10179.06274509804
12,1254025,Palm Beach town,9844681,10369882,87049.52156862748
12,1203250,Baldwin town,5234430,7771,26506.549019607843
12,1241577,Loxahatchee Groves town,32404237,40793,62243.25098039216
12,1208700,Bronson town,11086665,230946,7901.207843137255
12,1233375,Indialantic town,2517231,877212,14263.0
12,1242625,Malabar town,27697639,6662389,85343.73725490196
12,1244000,Melbourne Beach town,2557835,1069793,11188.599999999999
12,1209900,Campbellton town,6721282,212023,8044.0
12,1214850,Cottondale town,8466616,374035,7365.0
12,1266725,Sneads town,11395236,570042,34020.0
