STATEFP,GEOID,NAMELSAD,ALAND,AWATER,sum
26,2623980,East Grand Rapids city,7583671,1200239,1463134.498039216
26,2634160,Grandville city,18769951,1106861,3516496.7137254896
26,2649540,Lowell city,7459154,571734,892876.1725490198
27,2719160,Elysian city,3094753,629269,184314.55686274497
27,2732462,Kasota city,3147978,104281,146932.76078431372
27,2768584,Waterville city,4455901,1633361,397060.5725490195
27,2701900,Apple Valley city,43694567,1757901,6886607.537254905
27,2735180,Lakeville city,94068532,4547221,9707045.517647054
27,2747068,North Mankato city,15820919,298624,2400279.4078431376
27,2737016,Lilydale city,1433548,848609,97221.29019607842
27,2741678,Mendota city,685933,73231,48318.568627450964
27,2753098,Randolph city,2467534,74830,115190.63921568627
27,2755726,Rosemount city,86126727,5103166,4645717.745098038
27,2713582,Courtland city,6763779,15491,228762.08627450975
27,2761492,South St. Paul city,14567919,1160340,3036684.874509802
27,2763544,Sunfish Lake city,3882611,432592,160408.90980392156
27,2758036,St. Peter city,15704784,454053,1668345.5490196082
27,2717378,Eagle Lake city,4985983,8035,388756.54901960783
27,2731076,Inver Grove Heights city,72142426,6127678,5960455.988235296
27,2708218,Brownsville city,4788928,4549,150460.9607843137
27,2732174,Jordan city,8475123,58600,961440.6196078436
27,2743738,Montgomery city,6494973,674,621274.1098039217
27,2710144,Carver city,34922089,852168,866645.1529411766
27,2710972,Chaska city,44093812,2147102,3816550.3529411773
27,2712664,Cologne city,4631491,316486,285171.28627450974
27,2726666,Hamburg city,527687,1282,82930.01176470585
27,2741138,Mayer city,3557462,73638,305278.94117647054
27,2745556,New Germany city,2575522,16945,75548.33333333333
27,2709226,Caledonia city,7315384,2344,802426.2941176471
27,2718368,Eitzen city,1579016,890,79922.02352941174
27,2729510,Hokah city,1811004,44774,153422.41176470582
27,2730230,Houston city,3189182,46025,241205.35686274507
27,2761852,Spring Grove city,2574379,659,283100.0431372549
27,2709730,Cannon Falls city,11624888,262426,1178638.9098039216
27,2772328,Zumbrota city,7310356,15439,811550.7411764703
27,2760844,Sleepy Eye city,4845936,690069,846536.9764705879
27,2704834,Belle Plaine city,17200315,524090,1122399.7490196081
27,2758738,Savage city,40416218,2098460,4574408.223529412
27,2759350,Shakopee city,73665777,3369916,7768683.988235295
27,2767036,Victoria city,22566054,5133045,1377177.7607843128
27,2767432,Waconia city,13270685,90661,1808321.050980393
27,2771428,Woodbury city,90375659,2143709,9781806.874509798
27,2747520,Norwood Young America city,6183558,3590,639396.3254901959
27,2732840,Kenyon city,5981387,30399,423448.1333333333
27,2752594,Prior Lake city,42243873,8483676,4127459.415686276
27,2750596,Peterson city,1231288,49860,63922.33333333333
27,2756284,Rushford city,4273941,47844,440359.5803921567
27,2756302,Rushford Village city,86778957,575911,428996.52941176493
27,2708794,Burnsville city,64585550,5287746,9088401.87843137
27,2720618,Farmington city,37868744,654677,3190606.552941178
27,2726864,Hampton city,3187057,24887,106422.84313725491
27,2741696,Mendota Heights city,23503989,2515093,2607591.733333332
27,2766802,Vermillion city,2551395,22642,102281.28627450981
27,2724056,Glenville city,2726067,155449,156132.6274509804
27,2723948,Glencoe city,8196276,17159,1183458.203921569
27,2734172,Lake City city,11600508,42768,1311641.4549019614
27,2715994,Dodge Center city,6367048,1564,842457.3764705884
27,2769304,West Concord city,2804766,3785,172059.337254902
27,2700316,Afton city,64988998,3597869,939768.6549019606
27,2727530,Hastings city,26644636,2192478,3519177.827450983
27,2734658,Lakeland Shores city,831581,1093532,86145.8
27,2732642,Kellogg city,801680,14194,125453.82352941175
27,2742290,Millville city,387755,11680,50959.729411764696
27,2751424,Plainview city,5546601,4204,674546.419607843
27,2767378,Wabasha city,21215251,2748488,758720.6901960785
27,2772310,Zumbro Falls city,1514568,81078,48651.725490196084
27,2705896,Bingham Lake city,2064624,268,60642.035294117646
27,2744566,Mountain Lake city,4225130,44862,484763.83137254877
27,2714518,Dakota city,1434276,412,73539.79607843136
27,2768296,Waseca city,10374869,3059721,1645776.1058823525
27,2744368,Morton city,3137373,30422,135478.3333333333
27,2720078,Excelsior city,1630626,643048,361494.7490196079
27,2758018,St. Paul Park city,7764772,1523303,1209979.4313725494
27,2725918,Greenwood city,929401,1748651,148344.95294117645
27,2736746,Le Sueur city,13473771,644382,1004425.4352941171
27,2754214,Richfield city,17554353,352858,4350801.756862745
27,2762014,Spring Park city,914394,653055,193839.3019607843
27,2765164,Tonka Bay city,2431483,3034180,341562.63921568636
27,2725658,Green Isle city,2629407,20601,149613.5058823529
27,2734190,Lake Crystal city,4418764,5780,454964.2274509807
27,2740310,Mapleton city,3540602,6354,346465.0862745099
27,2756770,St. Bonifacius city,2691947,3824,374251.74117647053
27,2760016,Shorewood city,13753174,7367009,1323148.8627450974
27,2728394,Henderson city,2782537,79815,202766.2745098039
27,2769808,Whalan city,1114719,67200,36483.015686274506
27,2731562,Jackson city,13445880,80360,1077776.0980392161
27,2739986,Mantorville city,3625891,65560,212819.06666666668
27,2739320,Madison Lake city,3503521,30234,230617.50588235288
27,2760754,Skyline city,503404,112,50295.23137254902
27,2766910,Vernon Center city,1265830,28498,98415.67450980392
