,GEOID,NAMELSAD,city type,REGION,label,future trend from SSP 2,CensusPop_20,ssp22030,ssp22040,ssp22050,ssp22060,ssp22070,ssp22080,ssp22090,ssp22100,volume_m3_perCap_2020_ssp2,volume_m3_perCap_2030_ssp2,volume_m3_perCap_2040_ssp2,volume_m3_perCap_2050_ssp2,volume_m3_perCap_2060_ssp2,volume_m3_perCap_2070_ssp2,volume_m3_perCap_2080_ssp2,volume_m3_perCap_2090_ssp2,volume_m3_perCap_2100_ssp2,length_m_perCap_2020_ssp2,length_m_perCap_2030_ssp2,length_m_perCap_2040_ssp2,length_m_perCap_2050_ssp2,length_m_perCap_2060_ssp2,length_m_perCap_2070_ssp2,length_m_perCap_2080_ssp2,length_m_perCap_2090_ssp2,length_m_perCap_2100_ssp2,weighted_HU_density_sqmi,RBUV_Burden_2050,RBUV_Burden_2100,RL_Burden_2050,RL_Burden_2100
7489,0672576,Solvang city,periurban,West,6 moderately increasing,increasing,6126,6710.434599,7245.20129,7752.96166,8293.716187,8798.440349,9214.721701,9495.832899,9580.575439,1024.017478058804,853.3722174628437,817.5235045976394,787.109455381745,757.9607848198848,733.354410620803,714.5996245149382,702.6914598331533,699.1970140385451,13.399101387110674,12.736903056600694,12.205109499252098,11.753822517342062,11.321188651637229,10.955223555037238,10.677121633335792,10.500137721173592,10.448375842201791,540.3197687755395,decreasingBurden,decreasingBurden,decreasingBurden,decreasingBurden
7490,0642524,Lompoc city,periurban,West,5 slowly increasing,increasing,44444,48731.15923,52613.17969,56258.94626,60077.10892,63631.67122,66527.43617,68476.35976,69140.32445,633.3916435046704,595.6558389914677,570.6540278020891,549.6595217528845,529.8349683198212,513.0655738390368,500.45283969186914,492.4334249339356,489.7821041077152,7.204631465715958,6.844888138292448,6.559199906312661,6.319262312655112,6.092622838040915,5.900903880276019,5.756627639189547,5.664911810544361,5.634587885303271,2428.753541509183,decreasingBurden,decreasingBurden,decreasingBurden,noChange
7491,0608058,Brawley city,periurban,West,5 slowly increasing,increasing,26416,28437.34216,30157.55235,31598.05346,33027.30508,34556.51978,36177.8579,38603.12005,44306.98422,586.9537962732029,523.7756832081792,506.8379210613599,493.78339252814817,481.7146853185261,469.6641585374256,457.77258788892414,441.4552662347216,408.6988899113267,10.146917318615234,9.739187685556816,9.426165768276029,9.184671124886467,8.961423022039211,8.738630072730123,8.518582679528038,8.216619705447467,7.610326358089407,992.652953259716,decreasingBurden,decreasingBurden,decreasingBurden,decreasingBurden
7492,0609710,Calexico city,periurban,West,5 slowly increasing,increasing,38633,40256.80951,41530.72345,42290.90726,43122.18596,44714.06609,47598.24504,54548.50378,74599.77976,501.4645137779704,418.9871025477475,411.74740790433634,407.59135303044593,403.1783118906002,395.08357741455086,381.50730586625934,353.49643770773906,296.7071055045864,7.654541482831,7.481236414501679,7.352712484079709,7.278902860641444,7.200517882494395,7.056784794047323,6.815648362877302,6.318052055561579,5.308378562090019,1931.473945359012,decreasingBurden,decreasingBurden,decreasingBurden,decreasingBurden
7493,0634246,Holtville city,periurban,West,3 slowly depopulating,increasing,5605,5897.764659,6135.296866,6303.33626,6477.652266,6735.257808,7130.341297,7989.766249,10385.89496,464.8998961011701,410.6559149962121,401.7040086618242,395.6784464672916,389.6624977730446,381.27289636416896,369.3079849473402,346.5136138198182,299.2258783252452,10.847101902958071,10.544223113105348,10.31516959275655,10.16129685165198,10.008280375644995,9.793522331322656,9.487875476385929,8.905909566777675,7.696953267075298,357.07167708739144,decreasingBurden,decreasingBurden,decreasingBurden,decreasingBurden
7494,0613588,Citrus Heights city,periurban,West,5 slowly increasing,increasing,87583,96693.32739,104146.0639,110157.0946,115446.6168,119886.429,122719.5573,123815.255,123646.9021,903.6409449591004,813.656574889587,780.54966633111,756.427397309515,736.836507557003,721.4466855048839,712.0781624774568,708.5481894544649,709.5108985847176,14.502599284785065,13.725910658299563,13.170581808774877,12.76585740984392,12.43713653048788,12.178801297787244,12.021601875266024,11.962311459101056,11.978598885560103,2554.569321883913,decreasingBurden,decreasingBurden,decreasingBurden,decreasingBurden
7495,0622020,Elk Grove city,periurban,West,6 moderately increasing,increasing,176124,193573.3885,207921.9459,219414.5156,229567.0658,237664.3677,241955.6695,243472.5879,242234.9135,719.3287221658898,662.2070743350687,636.2386024675304,617.3738039428981,601.9480669103555,590.3876120004467,584.5056417180398,582.4654313624516,585.4422604913005,8.5366533350402,8.0996707933639,7.783841784973087,7.5543622213232915,7.366669861416688,7.225992945791159,7.154424560308615,7.129596738947974,7.166024680893344,1870.866129477945,decreasingBurden,decreasingBurden,decreasingBurden,decreasingBurden
7496,0628112,Galt city,periurban,West,5 slowly increasing,increasing,25383,27693.48268,29533.31732,30973.18745,32208.24879,33144.07243,33565.59216,33585.93837,33234.94509,722.194605158771,626.9239526073094,604.7633392910377,588.8689092185759,576.1280916135959,566.9685374381346,562.9696956966094,562.7821238159695,568.7257532866903,10.213916228589609,9.730782208673244,9.38879414250627,9.143461048038604,8.946749057305276,8.805347843741378,8.743669043866554,8.74072239682426,8.833032909609008,988.707825969154,decreasingBurden,decreasingBurden,decreasingBurden,noChange
7497,0634120,Hollister city,periurban,West,6 moderately increasing,increasing,41678,45839.38608,49198.62882,52060.62009,54807.11167,57187.99425,58733.43024,59497.11624,59832.68132,576.5853256855307,532.4603838794666,511.8004292838176,495.8643572186677,481.8082199622989,470.4808639546076,463.5164642302622,460.17719215465183,458.7297008710674,7.408453317770286,7.026478600521606,6.755441524420801,6.546284965929074,6.361737778011282,6.213029866976751,6.1215596383285416,6.077729402680759,6.058746124477796,1561.9367768472712,decreasingBurden,decreasingBurden,noChange,decreasingBurden
7498,0612552,Cerritos city,periurban,West,4 fluctuating,increasing,49578,54047.19701,57566.41362,60228.59712,62427.67927,64273.34429,65116.58199,65271.4726,64853.26043,869.9392378339859,813.0844230673993,784.8922951994326,765.2844267960467,750.0846467268849,737.9617082241974,732.5953228151508,731.6278371693909,736.3434314508706,7.243203007116059,6.903686296475182,6.665653408415333,6.500130213873922,6.371756528758362,6.269326278989932,6.224038274035434,6.215818634143477,6.255901908015535,2062.11027821327,decreasingBurden,decreasingBurden,noChange,decreasingBurden
7499,0616742,Covina city,periurban,West,5 slowly increasing,increasing,51268,55627.9731,58981.82551,61486.37168,63540.88557,65175.9063,65755.86749,65742.15623,65172.49216,812.9405332531694,791.5940047142482,766.087067487544,748.4735424594029,734.8333678452748,724.4629701561591,720.8811035172158,721.0346177919449,727.3408494887075,5.693255776613482,5.440568583599768,5.266260041696124,5.145842908175496,5.052621397214034,4.981721904954453,4.957234283703648,4.958268170208785,5.001607731615432,2472.689490434884,decreasingBurden,decreasingBurden,decreasingBurden,noChange
7500,0608142,Brentwood city,periurban,West,6 moderately increasing,increasing,64292,73009.24542,80533.50075,86833.24567,92332.26851,97133.56917,100245.4643,101493.0794,101673.0625,730.2673355511554,597.8483606558032,565.9228962163814,542.5758493984915,524.2538282662277,509.5927840508437,500.6840052717434,497.2303580262172,496.7376972320338,9.831592722471536,9.160278086754785,8.67389608046623,8.318028790887064,8.03872779303648,7.815226627573609,7.679339540165177,7.62668836774301,7.619175902035264,1181.9598453465646,decreasingBurden,decreasingBurden,decreasingBurden,noChange
7501,0682996,Vista city,periurban,West,5 slowly increasing,increasing,98381,108641.5387,117293.5883,124596.4086,131317.5971,136860.5664,140592.1863,142474.6568,142582.2006,1001.1174948693856,877.9580852025018,841.1175436605065,813.1740526179639,789.6179045036657,771.5640411961687,760.0413290405138,754.4052967391732,754.0885226585152,6.326212599257377,5.986583414680033,5.73678801376802,5.547257700995032,5.387493349887258,5.265013796742197,5.186820603447795,5.148589108746381,5.146428724591703,1977.6769725897188,decreasingBurden,decreasingBurden,noChange,decreasingBurden
7502,0686300,Woodlake city,periurban,West,5 slowly increasing,no trend,7419,7761.864022,7976.601162,8101.072039,8180.190974,8187.731112,8102.492338,7914.907102,7650.188434,558.5898263335525,503.7919810435115,496.1499519166098,491.8868792696371,489.2235780742022,488.9561130128124,494.14621739680416,505.8209290396598,523.3428305031251,9.936200155031676,9.689622183226351,9.543651182585142,9.461808678600418,9.410796187785126,9.405974702513628,9.504926200209852,9.73019527809687,10.066888204763895,1289.4639365297965,decreasingBurden,increasingBurden,decreasingBurden,increasingBurden
7503,0648648,Monrovia city,periurban,West,5 slowly increasing,increasing,37931,41018.90168,43374.04683,45108.33891,46508.43831,47605.25473,47945.56597,47876.16018,47422.20023,953.8411355810682,898.123151964133,870.5076362261636,851.6254146898478,837.1871364608882,826.3390239396884,823.0459879626837,824.2493721041615,832.1404187689013,6.360980651592892,6.090012120437387,5.903804780338051,5.776452646485186,5.6790721064598975,5.605916801558412,5.5837496310882,5.591844360340731,5.645373580282368,2924.778232199139,decreasingBurden,decreasingBurden,noChange,noChange
7504,0666070,San Dimas city,periurban,West,4 fluctuating,increasing,34924,37886.06078,40163.54248,41863.2076,43256.2944,44363.23471,44753.0633,44740.30393,44350.27892,1221.5763042887515,1124.079010288228,1087.9537374823474,1063.026754333442,1043.7372461607647,1029.0857677413062,1024.05905076998,1024.3566092782503,1033.3644802504828,8.9414071819803,8.545555495760558,8.272534527216076,8.083999498554412,7.9381361198551,7.827347152447183,7.7893494256225315,7.791570849766996,7.860091444735018,1378.786509126067,decreasingBurden,decreasingBurden,decreasingBurden,noChange
7505,0653070,Oakley city,periurban,West,6 moderately increasing,increasing,43357,49076.14417,54006.83118,58143.37923,61771.63298,64944.63198,67016.0499,67872.10554,68019.71407,563.330810186473,498.4261937719099,472.4314642214855,453.3255587097018,438.2280236471254,426.118158571244,418.7003361032349,415.7378749742806,415.2315760279459,9.995428534953296,9.32975661966501,8.845929494700869,8.490154804020928,8.209054355397022,7.983492624216124,7.845280844467885,7.790087045294898,7.780679458535488,1077.5961177090903,decreasingBurden,decreasingBurden,decreasingBurden,noChange
7506,0624134,Firebaugh city,periurban,West,5 slowly increasing,no trend,8096,8497.350119,8808.704824,9050.666681,9232.321498,9305.502416,9257.143437,9103.489599,8831.20442,399.3917335115864,383.9192507143331,376.25171993893787,370.5901761819181,366.50773378182384,364.8744230705956,366.8058097758412,373.0112469619864,384.5002130104136,9.273351864890069,9.027111140887207,8.848217976441443,8.715852646886054,8.620043738161499,8.582271081528928,8.627104552008072,8.77271769418038,9.043199600619635,786.9141991157381,decreasingBurden,increasingBurden,noChange,noChange
7507,0638562,Kingsburg city,periurban,West,5 slowly increasing,increasing,12380,13373.78885,14203.21366,14891.00367,15496.16107,15951.55211,16197.44253,16244.67291,16097.2177,892.5312480598047,834.67619169522,807.0605612972555,785.9829068357836,768.66509269621,756.2940881589686,749.8726623304092,748.6323072059097,755.5154271330063,11.737647233544427,11.24420430005496,10.874101583266532,10.591805858041564,10.35970161396792,10.194140108581584,10.107769311461295,10.091412590406089,10.183852873593349,480.7531080705506,decreasingBurden,decreasingBurden,decreasingBurden,decreasingBurden
7508,0601514,Amador City city,periurban,West,5 slowly increasing,decreasing,200,201.0228395,197.7214991,196.1906471,196.8056563,196.3522897,192.8964199,188.2247225,183.1776524,652.3250980392156,606.8750993857738,616.0701766491945,622.3566070231659,613.7381796569069,616.8694969000544,626.458141929589,643.1192627255887,660.6908272809327,36.3335106906,36.23056440563248,36.835503304697895,37.12292630237148,37.058355273743565,37.143920970775774,37.80937943186611,38.74780015174505,39.8154132640673,16.148030388296224,decreasingBurden,increasingBurden,increasingBurden,increasingBurden
7509,0636672,Ione city,periurban,West,2 moderately depopulating,no trend,5141,5266.188288,5283.330749,5285.49647,5324.141535,5330.991783,5272.349149,5174.67469,5050.537554,937.04433638073,627.6799685899938,626.5492128241071,626.4165557472359,623.8452927308534,623.3868913043043,630.363337925502,642.1788439697094,657.9440739543153,15.077285492553976,14.876860590619245,14.849992321541896,14.84660752614508,14.786569970047177,14.775998397581352,14.940347047779966,15.222353241905408,15.596503382247176,75.77153971223129,decreasingBurden,increasingBurden,noChange,increasingBurden
7510,0636980,Jackson city,periurban,West,5 slowly increasing,decreasing,5019,4994.316551,4874.1172,4783.1884,4761.244553,4698.037737,4575.543117,4432.470358,4276.389338,1250.943242345753,1206.8269858645024,1236.5395911791804,1260.065642359884,1265.8882519234037,1282.863764880231,1317.0659893809714,1359.8587471586925,1409.470057859524,17.008187595238095,17.09224729125505,17.513754806819172,17.846692708257113,17.92894538187776,18.17015918544121,18.656603458360543,19.258807537523527,19.961721628560475,79.46269223196393,increasingBurden,increasingBurden,increasingBurden,increasingBurden
7511,0654008,Orange Cove city,periurban,West,5 slowly increasing,increasing,9649,10323.09485,10839.38555,11242.5769,11600.58505,11866.0195,11982.52751,11957.81198,11806.53326,457.0255306350956,422.7862181765453,411.4054388918654,403.0684838266886,396.0618896479203,391.08895249283535,388.9480970892952,389.76125166591606,394.7459174575272,8.224262297447403,7.921076761307702,7.708949280898519,7.553927312297655,7.423357040052419,7.330529626704328,7.290798302080293,7.305867609446925,7.399478686984057,163.1594876501612,decreasingBurden,decreasingBurden,noChange,decreasingBurden
7512,0655856,Parlier city,periurban,West,5 slowly increasing,increasing,14576,15788.55145,16780.68025,17595.84047,18325.32467,18866.71407,19139.68335,19210.86892,19046.05283,383.5963655000968,340.45256143958136,329.0425097103714,320.42744323919635,313.23245112276965,308.1661017277928,305.6993162762604,305.066742892614,307.7096081964721,6.231986244705681,5.961057589488749,5.762375761888527,5.6123287365626,5.4869421315593385,5.398798908197173,5.355834600096372,5.344786701885095,5.391038114393053,923.3739136032256,decreasingBurden,decreasingBurden,noChange,decreasingBurden
7513,0660242,Reedley city,periurban,West,5 slowly increasing,increasing,25227,27377.25111,29185.94672,30725.81849,32145.71033,33313.00321,34065.71809,34399.44986,34344.19032,693.5363540619802,630.2932296919428,608.130102096982,590.8855661226459,576.138164033334,564.7583963076067,557.740245696301,554.7132356948163,555.6015779951662,7.730312003538272,7.386480924780987,7.128259047240336,6.927286749298577,6.755387800237628,6.622682695935195,6.540884487927739,6.505511577928441,6.515978896386424,1307.1616801576545,decreasingBurden,decreasingBurden,decreasingBurden,noChange
7514,0667056,Sanger city,periurban,West,5 slowly increasing,increasing,26617,28832.36455,30642.81908,32132.41124,33463.06583,34451.8981,34950.38441,35081.58827,34780.21762,704.5309091123402,637.5975660474162,616.2342070009094,600.0918122251595,586.6193392567426,577.1380336068192,572.5228788725433,571.3167411143166,576.2775707812667,9.251655298274787,8.849254628424237,8.554515482360976,8.33161273000256,8.145674673661825,8.01479197823679,7.951005995635602,7.934452095643672,8.003204137726437,957.6323590950929,decreasingBurden,decreasingBurden,decreasingBurden,noChange
7515,0614190,Cloverdale city,periurban,West,5 slowly increasing,no trend,8996,9600.262124,9913.585987,10041.7403,10104.98498,10080.43121,9946.274493,9745.33093,9492.275515,876.1615903364457,780.1814630722106,766.2596273515987,760.7800770504211,758.1229323792209,760.0031975884948,770.2425328465742,786.1295260843538,807.0830416868971,11.116015975016673,10.72123763871563,10.531418704734032,10.456447105228092,10.419994633742512,10.445375507467864,10.586264167528508,10.80454732855836,11.09258671424569,73.18381850667154,decreasingBurden,increasingBurden,decreasingBurden,increasingBurden
7516,0616560,Cotati city,periurban,West,5 slowly increasing,increasing,7584,8218.306827,8679.125336,9026.836095,9338.335555,9587.144348,9728.198791,9772.871596,9735.81036,770.7956011624055,697.8226881405067,676.8374103510833,662.1137440592372,649.6852276599873,640.1904987410376,634.9827154423509,633.3453644355704,635.7522849865273,10.460742044727056,10.003665195034555,9.704656917243229,9.494918119699928,9.317424019875258,9.18213966632467,9.107845790552693,9.084665017247357,9.11924754317334,1461.6377265258943,decreasingBurden,decreasingBurden,decreasingBurden,noChange
7517,0630014,Glendora city,periurban,West,5 slowly increasing,increasing,52558,56907.32256,60233.94275,62696.48485,64695.01246,66268.4667,66781.78603,66713.52748,66098.77153,1052.8882132829533,989.8337391942324,958.865047253169,937.6143967847048,921.2947510658051,908.9957875325352,905.075138112524,905.997659763027,914.42726627378,8.360650962413715,7.998969556248216,7.750152420132874,7.579331167632645,7.448192214765553,7.349301279631921,7.3178260833503055,7.325313383399781,7.39344293987748,1626.4617747335978,decreasingBurden,decreasingBurden,noChange,decreasingBurden
7518,0640032,La Mirada city,periurban,West,4 fluctuating,increasing,48008,52324.29093,55721.7964,58289.24493,60408.34186,62185.78148,62994.19252,63138.54339,62730.89192,959.8595613966298,899.7822492784115,868.6609144557971,847.0473199090238,830.2940954291865,816.9284552690364,811.0497300504667,810.0071925249501,815.2754480054969,7.568273313282786,7.214391818508106,6.966308439156674,6.793930572604874,6.660317115483715,6.553747687461044,6.506832441531841,6.49855368801818,6.540783997244022,2431.27802650684,decreasingBurden,decreasingBurden,decreasingBurden,noChange
7519,0655156,Palmdale city,periurban,West,6 moderately increasing,no trend,169450,181972.7674,190298.4752,194787.7824,196861.1919,197340.7221,193729.8779,189040.6447,183158.7191,606.3736933215301,548.4417291185391,534.8870547715802,527.9540024418916,524.8365411879256,524.1219874384657,533.8912771542572,547.1339927481035,564.7047490054774,9.248463435072116,8.88886261707632,8.670404564031985,8.558680407053394,8.508422929024864,8.496916709014585,8.655286924023267,8.869984979375676,9.154834054419275,1521.1346352355824,decreasingBurden,increasingBurden,noChange,noChange
7520,0655380,Palos Verdes Estates city,periurban,West,4 fluctuating,increasing,13347,14386.8586,15172.24393,15741.78278,16193.1863,16540.06372,16628.9522,16584.10821,16413.36709,1369.332651091455,1165.2709282336095,1131.1473086517085,1108.0479744235615,1090.6758010856506,1077.815046298086,1074.5840596008236,1077.4998991257896,1088.7259079450494,16.357750354501388,15.689189178994525,15.232132386983784,14.923092689904603,14.690253604751303,14.518084603602908,14.474867462970272,14.514007994588932,14.664990907911749,1156.020777432042,decreasingBurden,decreasingBurden,decreasingBurden,noChange
7521,0662602,Rolling Hills city,periurban,West,3 slowly depopulating,increasing,1739,1886.254775,1999.269181,2083.654844,2152.63886,2207.813861,2226.749111,2226.249719,2206.536943,2259.280939011602,1841.6808889494484,1782.693568107859,1741.6434780813954,1710.1934312440032,1686.2289441127068,1678.165460145953,1678.9193529851918,1693.373121769387,37.92542843513513,36.2489430926036,35.09449911656411,34.29669835926987,33.68094750061171,33.21013823408784,33.05276080252219,33.060175192822534,33.35552842956046,231.3761792227788,decreasingBurden,decreasingBurden,decreasingBurden,decreasingBurden
7522,0669088,Santa Clarita city,periurban,West,6 moderately increasing,no trend,228673,245589.935,256840.5995,262905.9744,265700.1729,266337.1926,261445.1464,255101.0968,247150.1604,829.4040379262347,791.8830296024298,772.2854636128369,762.2672980357484,757.7725423997158,756.7580943198744,770.918092015041,790.0897313882439,815.5075078570601,7.01218411968549,6.739268546358412,6.573436454972646,6.488646956945109,6.450602891591455,6.442016671419097,6.562556844421722,6.725759537965887,6.942130371962159,1846.0008555911927,decreasingBurden,increasingBurden,decreasingBurden,increasingBurden
7523,0669154,Santa Fe Springs city,periurban,West,6 moderately increasing,increasing,19219,20846.43072,22096.52535,23029.40158,23792.52006,24399.5406,24611.6855,24603.13526,24387.94526,1591.9452543387893,1565.5941456184246,1515.3725638081323,1480.75111297611,1453.960091437111,1433.612759017526,1426.6912384690252,1427.2131350322986,1439.7951763654112,9.295907604073571,8.884982319348095,8.601781101264546,8.406192661507765,8.255139782362477,8.14026731797132,8.101164038365923,8.103979407060823,8.175485854611601,1220.2041431871376,decreasingBurden,decreasingBurden,decreasingBurden,noChange
7524,0683332,Walnut city,periurban,West,3 slowly depopulating,increasing,28430,30847.98048,32708.52767,34097.73624,35237.4349,36144.08852,36465.71898,36458.60285,36142.50744,1486.160833833357,1309.618618594612,1267.3965718500638,1238.2493611915995,1215.6957075825449,1198.5334964812316,1192.6012462329727,1192.8302214852736,1203.2591939001074,11.030576860336618,10.540959401692293,10.20311983820312,9.969767821837364,9.789102189153192,9.651749556904829,9.604305573031414,9.606180178245951,9.69019398019418,1304.1802517434892,decreasingBurden,decreasingBurden,decreasingBurden,noChange
7525,0673220,South Pasadena city,periurban,West,5 slowly increasing,increasing,26943,29240.60976,31008.41231,32329.80318,33414.1653,34278.71553,34586.81575,34582.39563,34284.2286,1282.0018824053395,1199.37587171091,1160.6463269990018,1133.851429233186,1113.12366402872,1097.3212908429082,1091.8438160505582,1092.0016790741038,1101.4934682575154,5.9983880220435735,5.731470741374029,5.547358003254923,5.420076866823374,5.321525045036844,5.246448334846433,5.2204013130275415,5.221068554259139,5.266475744906848,3519.659128658674,decreasingBurden,decreasingBurden,decreasingBurden,noChange
7526,0605290,Benicia city,periurban,West,5 slowly increasing,increasing,27131,29741.96439,31816.7601,33475.52018,35093.68099,36480.20721,37256.22328,37568.45797,37521.23873,1178.6963885462048,1055.7019496249966,1016.6134084791944,988.112868264078,962.3618677614212,941.7324147408672,930.7080088718026,926.3758841863922,927.5362921327892,10.46312237398732,9.941818120008747,9.575821873897272,9.30892261073801,9.067674811494458,8.874330252235424,8.771035011486385,8.730412948075102,8.741399884494255,1334.6174813463365,decreasingBurden,decreasingBurden,decreasingBurden,noChange
7527,0660984,Rio Vista city,periurban,West,6 moderately increasing,increasing,10005,10917.61942,11582.69443,12028.69036,12407.70894,12658.55776,12642.74887,12483.38012,12199.09557,719.0703342446421,605.3428882613291,585.6473011709843,573.3985388226163,563.5333879553906,557.2548443080241,557.9600628090863,565.111677809443,578.2678149106712,16.72811881588606,15.935297025786872,15.4196815774325,15.09900960883617,14.840697438559904,14.676390497980329,14.69474231730106,14.88234236569888,15.229156601074088,23.892319414935145,decreasingBurden,increasingBurden,decreasingBurden,noChange
7528,0644574,Lynwood city,periurban,West,3 slowly depopulating,increasing,67265,73001.62356,77414.82713,80713.87561,83421.88167,85579.12691,86349.44376,86338.42234,85594.15751,415.7788523880526,386.8591575207973,374.3626718615901,365.7239269588704,359.034038003508,353.9429965063677,352.1737975591269,352.218666698708,355.2802211070058,3.468354827872147,3.314007086992295,3.2075568937807586,3.1339591351690643,3.0769585388940235,3.0335719595924964,3.018489344381952,3.018874665747901,3.045124614403937,3754.4568244480206,decreasingBurden,decreasingBurden,noChange,noChange
7529,0675630,Suisun City city,periurban,West,5 slowly increasing,increasing,29518,32154.9403,34214.42859,35827.35738,37396.54125,38721.99866,39416.86109,39646.4566,39521.52639,574.1325804527382,526.5359823573141,508.5669622005035,495.6277822311212,483.8773812981708,474.5434795797872,469.8442228750041,468.32403318095663,469.7933965763931,7.448616966718612,7.102412834477856,6.861344474416904,6.68777550733113,6.530202467625152,6.404909750485838,6.341859072933407,6.321404762848147,6.341387149578975,1753.735995725963,decreasingBurden,decreasingBurden,noChange,decreasingBurden
7530,0649138,Moorpark city,periurban,West,5 slowly increasing,increasing,36284,38901.6337,40798.21382,42193.49975,43483.73892,44576.53745,45153.32493,45257.42422,44980.44646,727.768731531859,631.2048458055834,614.622416239215,603.1699614003882,593.085273812169,584.9053786316648,580.7193548548419,579.9724110531314,583.5440508455217,7.712162889418477,7.419060558833058,7.225200750120928,7.091312035818057,6.973494165152369,6.877880861555619,6.82887279800151,6.8201314425250015,6.862128018337916,945.7772194009198,decreasingBurden,decreasingBurden,decreasingBurden,noChange
7531,0662546,Rohnert Park city,periurban,West,5 slowly increasing,increasing,44390,47699.07306,49736.20479,50949.96163,51880.15433,52397.3574,52335.79763,51848.04331,51016.7303,631.689578292232,591.6093309902877,577.9292679574451,570.1845957257756,564.443710233438,561.3211833686275,561.9754288628474,567.2648133961961,576.5048130028417,6.950394370953368,6.677923770090222,6.524375073412378,6.4374604403890565,6.373002623559608,6.337935472953541,6.345390443884685,6.405083952135063,6.509454216325673,1965.2185256140767,decreasingBurden,increasingBurden,decreasingBurden,increasingBurden
7532,0670770,Sebastopol city,periurban,West,4 fluctuating,increasing,7521,8141.11075,8590.037812,8926.90964,9228.046705,9466.985377,9600.832691,9640.923572,9602.035573,1070.2017055512536,961.7233813179334,933.268455687846,913.3915873238664,896.6024358631338,883.8680650374882,876.9454218799639,874.9080888732809,878.4616626564571,10.860001196814254,10.391811614996564,10.086137635919648,9.87262341513937,9.692105491692349,9.555270217220365,9.48094363841433,9.458993874797434,9.497302558570537,701.1429801589701,decreasingBurden,decreasingBurden,decreasingBurden,decreasingBurden
7533,0672646,Sonoma city,periurban,West,5 slowly increasing,no trend,10739,11516.95432,11975.66155,12228.09584,12408.18924,12486.64125,12427.57579,12273.19458,12041.12498,963.8107878741396,880.5755036319451,861.5322473216195,851.5539277023917,844.6207518220633,841.6271680785749,845.6226623589607,856.3023260651156,872.8011334438306,10.889210503824378,10.473738964175269,10.248661316147254,10.130435763902437,10.048386683339306,10.01322160238814,10.06081218240318,10.187364429919342,10.383706349153004,1265.8030863006804,decreasingBurden,increasingBurden,decreasingBurden,noChange
7534,0624092,Fillmore city,periurban,West,5 slowly increasing,no trend,16419,17222.51866,17598.30822,17672.15255,17680.36568,17616.60606,17344.19708,16934.2059,16426.26392,554.2624620686942,533.7848023758859,527.3912382930642,526.1546242719448,526.0214199133325,527.9025205237963,536.2118717751222,549.1944433723703,566.1791491579032,9.506160967616175,9.256856486964727,9.146382122163429,9.125104146097382,9.122746112238543,9.155763983188924,9.29956495110212,9.524715137080962,9.81924362446112,80.85820723953205,decreasingBurden,increasingBurden,decreasingBurden,increasingBurden
7535,0629504,Gilroy city,periurban,West,6 moderately increasing,increasing,59520,66751.73806,73049.30298,78220.49624,82415.12132,85742.73342,87356.45333,87215.47482,85883.33162,588.6919710626184,529.1337083781114,503.1104425172376,484.223615063846,470.27633358178815,459.9758065647284,455.20480806848616,455.94073512160384,463.0121352727627,7.149244785658266,6.707495457594034,6.379435620291038,6.141294141404519,5.965422487315302,5.835518846242024,5.775310728495543,5.784646166993936,5.874372274614714,1413.5536778495136,decreasingBurden,decreasingBurden,decreasingBurden,noChange
7536,0603666,Baldwin Park city,periurban,West,3 slowly depopulating,increasing,72176,78313.98676,83034.87815,86560.86327,89452.82671,91754.26975,92569.91912,92550.73919,91748.04066,596.3148027588336,549.895744050264,532.1797919611935,519.9412570299396,510.4692452958219,503.2675141627936,500.7808400528892,500.88364646190695,505.267497533417,0.243052616207465,0.2322651660334937,0.2248247818505851,0.2196838840934682,0.2157046425342404,0.2126782638411511,0.21163388376653,0.2116777421204642,0.2135296989711122,2889.3070053410606,decreasingBurden,decreasingBurden,noChange,noChange
7537,0678148,Temple City city,periurban,West,5 slowly increasing,increasing,36494,39600.18559,41989.43031,43774.89845,45239.15043,46405.03143,46819.31223,46810.90145,46405.63444,880.1787238729538,852.267935346507,824.7907576472234,805.7923792536768,791.0984174800124,779.9157671911358,776.0500627425195,776.1826896998999,782.9566842119988,4.911839928577848,4.693661091991822,4.543178968561754,4.439156299963273,4.358653888773609,4.297399751453409,4.276207309495929,4.276975639901892,4.314327076862999,3164.6384336343394,decreasingBurden,decreasingBurden,decreasingBurden,noChange
7538,0641474,Lincoln city,periurban,West,6 moderately increasing,increasing,49757,54913.30644,59020.82574,62288.2294,65115.75334,67578.91272,69317.28072,69900.13063,69870.85105,869.5113391474715,729.7443063524888,700.8783748355141,680.0689818590065,663.3841476323892,649.7475374455613,640.5825915406352,637.5881150301466,637.8527463555301,12.406812353058664,11.744669312847863,11.28276574771396,10.949632170855738,10.682563392864004,10.464206193447218,10.317416385301147,10.269475538884477,10.273778991985164,973.073102029776,decreasingBurden,decreasingBurden,decreasingBurden,decreasingBurden
7539,0616462,Corte Madera town,periurban,West,6 moderately increasing,increasing,10222,10940.44002,11501.90633,11974.90888,12380.93097,12814.55902,13142.96431,13185.29741,13088.44933,831.7841802187514,809.952676440843,787.5686693106493,770.0111461014403,755.781397811291,741.3535151183986,730.9454851041112,729.6419784109703,735.0496244917973,9.97689598944238,9.606992057211816,9.34324797242926,9.13613734153847,8.968253753344714,8.798165600386593,8.675198367897227,8.65969488420016,8.723772362117906,1454.9663655968964,decreasingBurden,decreasingBurden,decreasingBurden,noChange
