STATEFP,GEOID,NAMELSAD,ALAND,AWATER,sum
35,3537862,Lake Roberts Heights CDP,1975515,0,11365.937254901959
35,3537910,Lake Valley CDP,21618793,0,12137.925490196078
35,3538540,La Madera CDP,33914725,0,232952.07058823525
35,3538680,La Mesa CDP,6147219,0,148027.35686274507
35,3538890,Lamy CDP,6709352,0,61977.098039215685
35,3539170,La Puebla CDP,7348577,0,250831.2117647059
35,3539332,Las Campanas CDP,27025127,0,512229.6117647058
35,3539450,Las Nutrias CDP,2501719,0,59964.05490196077
35,3539520,Las Palomas CDP,4151820,0,55650.250980392164
35,3540074,La Tierra CDP,25405112,0,147441.031372549
35,3540220,La Union CDP,10728945,0,220177.54509803912
35,3540570,Lemitar CDP,3552037,0,136684.8196078431
35,3541620,Llano del Medio CDP,4951365,0,38748.27058823529
35,3541953,Lobo Canyon CDP,11137646,0,45862.83529411765
35,3541970,Loco Hills CDP,2221008,0,39067.29803921568
35,3542740,Los Chaves CDP,29665019,0,1380566.8705882356
35,3545190,Luis Lopez CDP,1394304,0,27467.5568627451
35,3545260,Lumberton CDP,1239061,0,30855.380392156858
35,3545400,Lyden CDP,5807914,0,78002.46274509802
35,3546030,McIntosh CDP,60316548,0,317500.7803921568
35,3546100,Madrid CDP,3600975,0,49207.086274509806
35,3546170,Madrone CDP,7970690,0,103308.85098039216
35,3546660,Manuelito CDP,21147101,0,7407.603921568628
35,3546730,Manzano CDP,4375803,0,12462.745098039215
35,3546770,Manzano Springs CDP,5904410,0,27283.494117647064
35,3547360,Medanales CDP,8188935,0,79793.47843137257
35,3548270,Mesquite CDP,2120870,0,141755.28235294123
35,3549515,Monterey Park CDP,6849748,0,129638.56470588237
35,3549950,Monument CDP,13667824,0,62338.3294117647
35,3550020,Moquino CDP,1812628,0,7465.807843137254
35,3550090,Mora CDP,20809825,0,211046.4156862745
35,3550195,Morningside CDP,243052,0,31029.835294117653
35,3550512,Mountain View CDP,5368651,0,18258.80392156863
35,3550515,Mountain View CDP,769533,0,38187.737254901964
35,3550860,Nakaibito CDP,18124677,0,31205.450980392157
35,3550930,Nambe CDP,22518850,0,445231.79215686297
35,3551140,Nara Visa CDP,18268343,0,56547.4862745098
35,3551420,Navajo CDP,5834915,0,134637.5137254902
35,3551770,Newcomb CDP,25068149,0,50018.93333333333
35,3551840,Newkirk CDP,2818424,0,9017.317647058822
35,3552190,Nogal CDP,19711273,0,76003.63529411764
35,3552300,North Acomita Village CDP,10026083,0,44955.5568627451
35,3552540,North Hurley CDP,3954577,0,60532.12549019607
35,3552680,North San Ysidro CDP,5952804,0,34494.28235294117
35,3553010,Oasis CDP,5412127,0,57234.0
