STATEFP,GEOID,NAMELSAD,ALAND,AWATER,sum
19,1926175,Everly city,2710798,42626,654436.8549019608
19,1962625,Peterson city,1344655,56497,291936.7137254902
19,1931350,Glenwood city,7569973,29962,5075476.176470591
20,2052275,Ogden city,4333942,147626,997278.7294117649
20,2014700,Coldwater city,6635968,871705,1440086.9882352946
20,2054200,Palmer city,799808,6130,117091.97647058824
20,2019125,Dwight city,935242,1284,192487.63137254896
20,2054575,Parkerville city,332389,788,21499.133333333328
20,2077825,White City city,3216985,14870,408044.19999999995
20,2024175,Fowler city,1227543,1759,580980.1529411766
20,2028850,Gridley city,1108728,159079,254202.65490196078
20,2011425,Cedar Point city,176431,1517,31690.913725490198
20,2015900,Cottonwood Falls city,1668225,15662,939764.0392156865
20,2045150,Matfield Green city,367689,2035,37039.56470588235
20,2068650,Strong City city,1419866,11507,351234.8509803921
20,2052700,Olivet city,653556,138,68664.32941176472
20,2039125,Lebo city,2479809,227051,842457.9450980397
20,2039650,LeRoy city,2132894,12722,525934.8117647059
20,2076050,Waverly city,1896961,19624,544403.0784313726
20,2051225,North Newton city,2363407,3864,1155419.6901960783
20,2001550,Altamont city,4932659,62715,1018790.4000000004
20,2071925,Tyro city,1182926,5450,165485.90980392162
20,2074075,Virgil city,1449791,6044,89533.0
20,2009000,Bucklin city,1489942,70012,1144955.6117647055
20,2020300,Elk Falls city,1883473,4226,92101.75686274507
20,2071975,Ulysses city,8361106,182677,7471753.117647058
20,2026725,Goddard city,13204119,119464,3048616.227450979
20,2075325,Wamego city,6199952,104949,5560938.141176467
20,2077700,Wheaton city,398973,917,86133.07843137255
20,2049825,Neosho Falls city,1311906,64324,84230.2156862745
20,2009525,Burr Oak city,2132378,10238,297711.7568627451
20,2044300,Mankato city,2525562,454,1422094.3921568631
20,2048225,Morganville city,876978,11032,209704.16470588234
20,2065600,Silver Lake city,1457520,71665,702277.3803921569
20,2057000,Pomona city,2445845,27718,488179.2470588236
20,2050450,New Strawn city,2053168,101778,307449.6862745098
20,2070300,Thayer city,1947435,118852,355356.674509804
20,2071125,Towanda city,2368271,11915,1155648.7450980393
20,2055450,Perry city,1939736,31774,682472.4784313726
20,2012675,Chautauqua city,1099107,718,89756.07450980392
20,2053850,Oxford city,2346904,2198,907673.9098039215
20,2054450,Park City city,25596482,52365,1.0099691529411769E7
20,2028800,Grenola city,1204198,10517,185599.40784313728
20,2057725,Princeton city,1008195,9095,170042.27450980386
20,2076625,Wellsville city,4440058,32111,1712529.9764705885
20,2079300,Williamsburg city,2530399,26298,225304.94117647054
20,2001625,Altoona city,1382373,6664,232781.89803921565
20,2042650,Longton city,3043400,17843,266318.11764705885
20,2044925,Marquette city,1248402,4213,628903.3725490198
20,2017600,Delphos city,1534852,67157,337262.86666666676
20,2012425,Centralia city,1174591,257,539302.9843137255
20,2034275,Inman city,1994660,70190,1666104.7568627447
20,2032850,Holyrood city,1114133,17701,410407.4705882351
20,2052875,Onaga city,1698610,2445,723266.0823529409
20,2062200,St. George city,1670522,1575,303965.4392156863
20,2012550,Chapman city,2416162,4070,1453517.1294117651
20,2021425,Enterprise city,1735176,32841,564927.5411764707
20,2049100,Mulvane city,11557408,20847,4718281.137254902
20,2052825,Olsburg city,627102,472,156283.61568627448
20,2003150,Atwood city,2752920,158475,1642820.7568627447
20,2011450,Cedar Vale city,1952832,2095,447622.0862745098
20,2020125,Elgin city,504891,1809,50890.09411764706
20,2001675,Americus city,2804809,31050,451251.9294117647
20,2049875,Neosho Rapids city,1307673,16931,153078.1882352941
20,2052800,Olpe city,1817669,327311,299465.59215686284
20,2031125,Haysville city,12146959,28697,9041117.290196076
20,2044200,Maize city,25221606,3937,3181018.1803921554
20,2027425,Grandview Plaza city,2192799,36017,706753.7843137255
20,2048900,Mount Hope city,3800030,64053,622537.188235294
20,2003250,Auburn city,1802825,8809,517364.4039215686
20,2070800,Tonganoxie city,10503335,95757,3447605.6
20,2038400,Lane city,604280,17871,137125.8705882353
20,2058525,Rantoul city,380493,995,100634.02352941176
20,2051525,Nortonville city,1117384,32276,394343.3803921569
20,2066750,South Hutchinson city,7362590,107526,4333926.439215684
20,2009350,Burlingame city,2289517,901,731097.2235294115
20,2074950,Walnut city,3817168,41133,147419.5725490196
20,2020675,Elmdale city,427968,2514,31541.062745098036
20,2043775,McFarland city,459808,20566,131602.25098039213
20,2020250,Elk City city,875895,2059,212802.9411764706
20,2048800,Moundridge city,4063009,106264,2298810.7372549013
20,2004450,Bassett city,173169,78380,17282.21176470588
20,2025975,Gas city,1863958,1578,338544.0117647059
20,2050750,Niotaze city,959461,4767,66209.03137254903
20,2017800,Derby city,26616900,167442,1.879683277254902E7
20,2073250,Valley Center city,18405616,9336,6199515.388235296
20,2019300,Eastborough city,998073,1820,1296255.6392156866
20,2036225,Kechi city,15607411,131758,1628284.7764705885
20,2004350,Bartlett city,343312,187,93404.13725490194
20,2009250,Burden city,1339030,20,366110.694117647
20,2063675,Scranton city,2789926,7575,356471.84705882357
20,2010600,Carbondale city,1893382,61502,716049.2117647061
20,2071575,Troy city,2524664,15607,805918.2980392157
20,2077250,Westphalia city,514039,2111,105406.57647058825
20,2014950,Colony city,1253544,1281,260657.65490196086
20,2028350,Greeley city,890358,15155,211925.1725490196
20,2036875,Kincaid city,1295154,2166,117613.1019607843
20,2063200,Savonburg city,498569,582,52039.99215686274
20,2001350,Alma city,1514197,37583,951447.2352941178
