STATEFP,GEOID,NAMELSAD,ALAND,AWATER,sum
22,2232930,Harahan city,5227222,1234216,8715166.94117647
22,2239475,Kenner city,38541001,600053,6.11525994156863E7
22,2238355,Jennings city,26947663,47011,1.1675776015686272E7
22,2281165,Westwego city,8070430,1241824,9055387.168627452
22,2256540,Oakdale city,13447472,161064,4957987.933333333
22,2273640,Sulphur city,29056325,42041,2.979740681176469E7
27,2740418,Marble city,11141200,261986,253683.62352941177
27,2744980,Nashwauk city,38358155,1808559,803467.5019607843
27,2709316,Calumet city,4662402,198134,167484.3843137255
27,2702872,Aurora city,9577360,557322,1238408.4509803923
28,2864200,Ruleville city,6522346,21825,1450609.607843137
28,2849320,Mound Bayou city,2270503,1086,865658.3960784313
28,2863720,Rosedale city,14024179,161250,906561.4509803922
28,2867040,Shelby city,7073122,27405,1372299.070588235
28,2836000,Jackson city,289342143,5532980,1.5422670803529412E8
28,2862520,Ridgeland city,55390227,4587733,2.2420356082352925E7
28,2844520,Madison city,65394922,3059241,1.3867630984313728E7
28,2812900,Charleston city,3509615,9391,1319210.6941176471
28,2855760,Pearl city,66008538,321286,2.187720591764704E7
28,2862400,Richland city,32439577,168591,9781603.87843137
28,2876720,Vicksburg city,85503989,5386389,2.6190980400000002E7
28,2840600,Lexington city,6261178,9785,1063535.5098039217
28,2834740,Indianola city,22198456,225273,1.070165554117647E7
28,2814420,Clinton city,108438662,712244,1.7079529388235293E7
28,2808820,Brookhaven city,56053194,229104,1.4879070490196075E7
28,2881520,Yazoo City city,26118466,322667,7984238.247058822
28,2811100,Canton city,55133669,739030,6612085.799999996
28,2813820,Clarksdale city,48657492,17529,1.80384868509804E7
28,2808300,Brandon city,66468051,234476,1.341756241960784E7
28,2817060,Crystal Springs city,14061772,136711,3251242.384313723
28,2831220,Hazlehurst city,11474844,116967,1830266.5999999996
28,2829180,Greenville city,69656569,2002716,3.2364699392156858E7
28,2840280,Leland city,9280974,130595,2929677.352941178
28,2843280,McComb city,30510048,154492,1.485297198823529E7
28,2844680,Magnolia city,15909646,117173,2688263.6941176476
28,2825100,Flowood city,74587182,1033142,9791356.227450969
28,2835260,Itta Bena city,3654131,115789,1045604.9176470587
28,2829340,Greenwood city,31947513,922978,1.7389818894117657E7
28,2810140,Byram city,47561697,688657,4681859.70980392
28,2850440,Natchez city,40961580,1527127,1.3840875858823529E7
29,2923266,Fairfax city,1205634,14911,492353.62745098036
30,3067450,Shelby city,14974418,453079,2788916.1137254904
30,3067900,Sidney city,8508776,49128,4608732.823529412
30,3008950,Bozeman city,53350021,128022,2.789853619999999E7
30,3073975,Three Forks city,3709633,148667,2092628.843137254
30,3042700,Laurel city,5626414,4019,8317272.117647063
30,3050200,Missoula city,89346378,491344,7.339662940784314E7
30,3016600,Columbia Falls city,5694415,8162,4797488.870588236
30,3049525,Miles City city,8707066,14553,1.1213024403921563E7
30,3016525,Colstrip city,10478036,16125,1278805.509803922
30,3033775,Hamilton city,6278132,92799,6567986.027450981
30,3035600,Helena city,43565749,98206,3.917246690980392E7
30,3058750,Polson city,11759189,437266,3940335.623529412
30,3018775,Cut Bank city,2995869,10561,3449143.7058823514
30,3040075,Kalispell city,32183656,219526,2.2191623450980384E7
30,3079825,Whitefish city,18106404,13911778,5123278.513725491
30,3043975,Livingston city,14610036,138920,7592106.611764703
30,3032800,Great Falls city,59578859,1236484,6.882983845882355E7
30,3031450,Glendive city,8997360,62705,3954325.5882352926
30,3064525,Roundup city,3349364,571,2482465.2156862733
30,3027700,Forsyth city,2982725,46254,2115668.560784314
30,3064150,Ronan city,3117406,737,2239045.603921568
30,3003475,Baker city,2925500,258085,1311823.8784313726
30,3035050,Havre city,9606256,1241,8238814.313725491
30,3043450,Libby city,4770965,90891,3051853.396078431
30,3075025,Troy city,2192163,11867,662692.2235294122
30,3023125,East Helena city,10406897,173836,1506269.8627450983
30,3006550,Billings city,115982241,277939,1.2650249745098029E8
31,3122080,Henderson city,1655840,3132,904582.8078431372
31,3102305,Ashland city,3680079,67712,1708898.019607843
31,3137595,Osmond city,2063586,8793,794374.1568627453
31,3125055,Kearney city,37653029,716147,2.804295936078432E7
31,3151840,Wayne city,7282449,114652,4660904.105882352
31,3137280,Ord city,5441498,1395,3927184.51372549
31,3105630,Blue Springs city,1985909,48674,214288.9058823529
31,3153835,Wymore city,4848190,78725,1338127.2352941176
31,3123025,Hooper city,1746193,31602,735042.8274509803
31,3140710,Ravenna city,4300823,13898,1615659.6235294116
31,3137525,Osceola city,2387890,304,944852.874509804
31,3147465,Stromsburg city,2653850,3405,1023172.3803921569
31,3100905,Alliance city,12906980,31691,1.1532410811764702E7
31,3102690,Aurora city,8391461,20355,4958425.945098037
31,3104405,Bennington city,2311662,33090,950357.1215686272
31,3123690,Imperial city,7834700,13555,2695286.4823529413
31,3140605,Ralston city,4232125,5247,8409772.192156862
31,3150020,Valley city,12319680,3107189,4607690.537254899
31,3132060,Milford city,2105419,20572,1649596.5803921572
31,3103950,Bellevue city,54725227,590079,5.068650914901954E7
31,3126385,La Vista city,14007328,5427,1.550700139607844E7
31,3123480,Humphrey city,1283337,11500,735005.4666666668
31,3135000,North Platte city,35018650,484894,2.6039445058823526E7
31,3129855,Lyons city,1768206,20660,704111.9764705885
31,3106295,Bridgeport city,2972626,7047,2666643.552941178
31,3151070,Wakefield city,2751613,182706,1374687.1450980392
31,3148585,Terrytown city,1224667,90919,784383.9019607841
31,3138295,Papillion city,29878814,702012,2.151192158039216E7
31,3122640,Holdrege city,10951898,36417,9102190.176470593
32,3268400,Sparks city,94371261,289555,1.0216163781960793E8
32,3224900,Fernley city,314187477,17443735,1.1277099192156859E7
32,3206500,Boulder City city,539404139,83408,1.4838529643137252E7
32,3251800,North Las Vegas city,262323395,112001,1.3479273412549016E8
32,3283730,West Wendover city,19367712,1751,849844.5803921566
32,3246000,Mesquite city,82267298,1204149,8207930.42745098
32,3231900,Henderson city,275143250,1272345,2.124234007686275E8
32,3240000,Las Vegas city,367325845,138524,4.914377177960781E8
32,3260600,Reno city,281716689,7338575,2.2784799143529418E8
19,1911215,Carter Lake city,4647504,578200,5190647.439215686
19,1917175,Crescent city,2504907,9252,209874.9725490196
19,1952590,Minden city,1467848,13322,249475.23921568636
19,1955560,Neola city,1641855,9378,611289.1215686274
19,1958080,Oakland city,4639984,254792,945403.298039216
19,1903025,Arnolds Park city,4131645,499482,1123527.650980391
19,1942600,Lake Park city,4086476,184475,1257990.560784314
19,1979500,Underwood city,2820898,65311,625429.1450980393
19,1958710,Okoboji city,4550657,12936,786598.0588235294
19,1959655,Orleans city,2917979,1013,300208.41176470614
19,1981615,Wahpeton city,3103512,63595,387812.99215686286
19,1984450,West Okoboji city,3248765,317159,260624.9960784314
19,1944400,Le Mars city,22110574,22701,1.3108276368627453E7
19,1903520,Atlantic city,21483224,113854,1.0211161870588234E7
19,1913080,Cherokee city,17498501,62863,5867395.14117647
19,1930225,George city,5940711,12058,1163795.3098039215
19,1916860,Council Bluffs city,111271933,7019865,7.39529200196079E7
19,1913575,Clarinda city,13209313,85563,7035373.945098042
19,1966135,Red Oak city,10167716,146857,7644974.541176471
19,1945480,Linn Grove city,1445854,66340,96391.39215686273
19,1952095,Milford city,5639075,25366,3206927.7294117645
19,1964200,Portsmouth city,765024,1208,153024.05882352946
19,1974415,Spirit Lake city,11597778,48884,5894096.678431374
19,1935265,Hawarden city,7203967,351328,2864386.0509803924
19,1950430,Maurice city,1558741,14621,304170.60392156855
19,1968205,Rock Valley city,11552774,135552,4675481.176470587
19,1971130,Schleswig city,3210135,31306,628660.5960784314
19,1934005,Hancock city,1872285,94783,175978.6705882353
19,1936840,Holstein city,4084470,13675,2176626.9921568627
19,1938010,Ida Grove city,5687844,19162,2991088.4117647074
19,1922890,Dunlap city,2987556,41813,1446962.0000000005
19,1986835,Woodbine city,3461722,131471,1492651.7921568623
19,1937200,Hornick city,649562,14729,129613.6274509804
19,1970320,Salix city,4398259,33829,208569.4
19,1971625,Sergeant Bluff city,7697434,802,3145251.8666666667
19,1968160,Rock Rapids city,10900997,126280,3039609.4352941182
19,1903295,Ashton city,2614317,13744,259868.5019607843
19,1942690,Lake View city,5381653,747603,1912008.9725490198
19,1912900,Charter Oak city,1329665,23396,293606.28627450985
19,1919945,Denison city,16956210,70871,8033629.772549017
19,1926175,Everly city,2710798,42626,570338.8549019609
19,1962625,Peterson city,1344655,56497,256139.9137254902
19,1931350,Glenwood city,7569973,29962,4347942.125490194
20,2052275,Ogden city,4333942,147626,707796.776470588
20,2014700,Coldwater city,6635968,871705,1373885.8901960778
20,2054200,Palmer city,799808,6130,102598.45882352939
20,2019125,Dwight city,935242,1284,169609.49019607843
20,2054575,Parkerville city,332389,788,20654.53333333333
20,2077825,White City city,3216985,14870,347364.8274509804
20,2024175,Fowler city,1227543,1759,535034.2431372548
20,2028850,Gridley city,1108728,159079,225841.0549019608
20,2011425,Cedar Point city,176431,1517,30432.470588235297
20,2015900,Cottonwood Falls city,1668225,15662,858874.5254901962
20,2045150,Matfield Green city,367689,2035,29312.690196078427
20,2068650,Strong City city,1419866,11507,307864.1294117648
20,2052700,Olivet city,653556,138,62869.43529411764
20,2039125,Lebo city,2479809,227051,783989.6392156865
20,2039650,LeRoy city,2132894,12722,471190.4196078432
20,2076050,Waverly city,1896961,19624,508039.6705882352
20,2051225,North Newton city,2363407,3864,905578.125490196
20,2001550,Altamont city,4932659,62715,898493.2862745099
20,2071925,Tyro city,1182926,5450,151489.09019607844
20,2074075,Virgil city,1449791,6044,80375.0
20,2009000,Bucklin city,1489942,70012,1103642.3137254901
20,2020300,Elk Falls city,1883473,4226,84168.431372549
20,2071975,Ulysses city,8361106,182677,7170764.686274512
20,2026725,Goddard city,13204119,119464,1956351.9686274512
20,2075325,Wamego city,6199952,104949,4748397.094117645
20,2077700,Wheaton city,398973,917,79227.19607843137
20,2049825,Neosho Falls city,1311906,64324,75836.12941176472
20,2009525,Burr Oak city,2132378,10238,276774.05098039214
20,2044300,Mankato city,2525562,454,1345924.2745098036
20,2048225,Morganville city,876978,11032,180766.38039215686
20,2065600,Silver Lake city,1457520,71665,593300.9098039214
20,2057000,Pomona city,2445845,27718,425178.6980392156
20,2050450,New Strawn city,2053168,101778,260158.4352941177
20,2070300,Thayer city,1947435,118852,320899.38823529414
20,2071125,Towanda city,2368271,11915,931401.6588235294
20,2055450,Perry city,1939736,31774,625736.1254901958
20,2012675,Chautauqua city,1099107,718,83082.97647058824
20,2053850,Oxford city,2346904,2198,839070.8980392156
20,2054450,Park City city,25596482,52365,7341219.074509803
20,2028800,Grenola city,1204198,10517,165297.47450980387
20,2057725,Princeton city,1008195,9095,149303.58039215693
20,2076625,Wellsville city,4440058,32111,1569724.6784313729
20,2079300,Williamsburg city,2530399,26298,213604.4901960784
20,2001625,Altoona city,1382373,6664,217154.56470588237
20,2042650,Longton city,3043400,17843,238189.4039215686
20,2044925,Marquette city,1248402,4213,517985.0431372549
20,2017600,Delphos city,1534852,67157,289731.14509803924
20,2012425,Centralia city,1174591,257,503938.925490196
20,2034275,Inman city,1994660,70190,1484964.862745098
20,2032850,Holyrood city,1114133,17701,369952.94901960786
20,2052875,Onaga city,1698610,2445,639156.2509803921
20,2062200,St. George city,1670522,1575,203421.09019607847
20,2012550,Chapman city,2416162,4070,1117751.9725490198
20,2021425,Enterprise city,1735176,32841,515413.5411764705
20,2049100,Mulvane city,11557408,20847,4117713.4549019584
20,2052825,Olsburg city,627102,472,122541.49019607848
20,2003150,Atwood city,2752920,158475,1589964.729411764
20,2011450,Cedar Vale city,1952832,2095,399369.8078431373
20,2020125,Elgin city,504891,1809,49115.39607843138
20,2001675,Americus city,2804809,31050,367825.6156862745
20,2049875,Neosho Rapids city,1307673,16931,139009.38823529411
20,2052800,Olpe city,1817669,327311,232788.3098039215
20,2031125,Haysville city,12146959,28697,7538037.898039216
20,2044200,Maize city,25221606,3937,2173783.7725490197
20,2027425,Grandview Plaza city,2192799,36017,558323.7960784314
20,2048900,Mount Hope city,3800030,64053,571648.8274509804
20,2003250,Auburn city,1802825,8809,426653.44705882366
20,2070800,Tonganoxie city,10503335,95757,2566551.474509802
20,2038400,Lane city,604280,17871,121678.63921568629
20,2058525,Rantoul city,380493,995,95153.40000000002
20,2051525,Nortonville city,1117384,32276,352852.6039215686
20,2066750,South Hutchinson city,7362590,107526,3590774.7137254896
20,2009350,Burlingame city,2289517,901,679681.1960784317
20,2074950,Walnut city,3817168,41133,133680.38823529411
20,2020675,Elmdale city,427968,2514,29371.929411764708
20,2043775,McFarland city,459808,20566,94912.14117647058
20,2020250,Elk City city,875895,2059,192313.07450980396
20,2048800,Moundridge city,4063009,106264,1965081.6039215683
20,2004450,Bassett city,173169,78380,15714.4
20,2025975,Gas city,1863958,1578,292963.9921568627
20,2050750,Niotaze city,959461,4767,61093.317647058815
20,2017800,Derby city,26616900,167442,1.5189803541176464E7
20,2073250,Valley Center city,18405616,9336,5238774.3882352915
20,2019300,Eastborough city,998073,1820,1034768.1215686275
20,2036225,Kechi city,15607411,131758,1271241.3333333337
20,2004350,Bartlett city,343312,187,79495.24705882353
20,2009250,Burden city,1339030,20,321730.3137254902
20,2063675,Scranton city,2789926,7575,322985.10980392166
20,2010600,Carbondale city,1893382,61502,644972.2980392158
20,2071575,Troy city,2524664,15607,695124.4392156864
20,2077250,Westphalia city,514039,2111,101183.72941176471
20,2014950,Colony city,1253544,1281,235773.34901960788
20,2028350,Greeley city,890358,15155,197349.95294117645
20,2036875,Kincaid city,1295154,2166,111549.06274509804
20,2063200,Savonburg city,498569,582,46964.933333333334
20,2001350,Alma city,1514197,37583,849330.7725490197
20,2021650,Eskridge city,1340066,612,276670.7647058822
20,2030575,Harveyville city,330187,45,94822.62745098038
20,2063750,Sedan city,2126274,1281,1436161.4352941173
20,2053375,Oskaloosa city,2573882,13242,850973.968627451
20,2001800,Andover city,26955363,141617,6906835.121568629
20,2003900,Baldwin City city,6934599,41813,2781488.5137254894
20,2021675,Eudora city,7607046,118170,3392816.1921568634
20,2039150,Lecompton city,4548350,19338,266780.07843137253
20,2043900,McLouth city,1492067,11801,452789.10980392166
20,2045950,Meriden city,1958565,24269,467611.16470588226
20,2073300,Valley Falls city,1822092,14956,679320.9372549019
20,2003600,Axtell city,1355119,10252,566964.192156863
20,2007650,Blue Rapids city,5140632,51544,740051.4588235295
20,2024275,Frankfort city,2608731,12657,878989.1529411764
20,2073525,Vermillion city,538678,21202,94565.64313725488
20,2075950,Waterville city,1273472,37096,565813.5411764705
20,2079800,Winchester city,904449,26951,231818.81176470596
20,2004250,Barnes city,440544,16687,122046.44313725486
20,2028625,Greenleaf city,1171690,3832,263376.8392156863
20,2008475,Bronson city,1156885,572,196134.27450980392
02,0206520,Bethel city,115273171,14508927,1035281.0
02,0214330,Chuathbaluk city,11576099,4543934,656.0
02,0242380,Kwethluk city,26353432,4262239,7956.0
02,0245460,Lower Kalskag city,3222578,1310464,1690.0
02,0247990,Mekoryuk city,18303027,33631,11784.878431372552
02,0257340,Old Harbor city,41927386,16569443,1029.0
02,0263610,Port Lions city,12914562,9687323,70440.0
02,0283080,Wasilla city,32104865,1901344,1260577.6784313724
02,0253930,Nightmute city,256300623,14075259,3079.0
02,0261080,Platinum city,122414509,118365,9286.0
02,0281320,Upper Kalskag city,9207917,1151750,4635.0
02,0221040,Eek city,1677566,242697,5190.764705882353
02,0262510,Port Alexander city,9065654,29821847,673.0
02,0276260,Tenakee Springs city,34055474,12321570,3942.0
02,0239410,King Cove city,63880497,11741637,28666.0
02,0213550,Chignik city,28352067,12704462,4161.0
02,0227530,Galena city,45721025,17751813,489387.0
02,0230060,Grayling city,29082578,16515,14805.717647058822
02,0234350,Huslia city,40883511,1449800,0.0
02,0242050,Koyukuk city,14859766,290257,3007.4431372549016
02,0246010,McGrath city,109641713,14527333,45833.0
02,0253050,Nenana city,15418483,763703,69906.41568627451
02,0275160,Tanana city,27635821,11208201,110948.0
02,0255910,North Pole city,10580214,36859,1429657.3568627448
02,0256350,Nulato city,106425930,6977301,43479.0
02,0204210,Atka city,21933245,72347700,30713.0
02,0256680,Nunapitchuk city,18105043,2501654,15608.0
02,0200065,Adak city,84002711,101098800,675096.8313725491
02,0216360,Coffman Cove city,28220112,6193651,37533.0
02,0234460,Hydaburg city,755589,7081,10005.27843137255
02,0237650,Kasaan city,15703414,1904849,295.0
02,0240400,Klawock city,1763340,754996,15741.933333333329
02,0277140,Thorne Bay city,69081723,7883794,28575.0
02,0202080,Anaktuvuk Pass city,13407366,139518,38951.62745098039
02,0203880,Anvik city,24580286,6308736,1418.0
02,0282750,Wainwright city,26712260,45897774,245764.0
02,0200650,Akhiok city,19166808,5724762,27135.0
02,0243040,Larsen Bay city,10444884,5890617,28587.0
02,0258550,Ouzinkie city,14337042,3878732,8653.0
02,0255030,Nondalton city,17451147,704233,150.04705882352943
02,0224660,False Pass city,64930418,104834309,35526.0
02,0221150,Egegik city,76536210,256285936,37164.0
02,0253270,Newhalen city,15624671,6386436,811.0
02,0260640,Pilot Point city,63584042,337336572,99771.0
02,0263390,Port Heiden city,121120570,1568005,29027.352941176472
02,0208740,Brevig Mission city,6299190,206572,29422.0
02,0254920,Nome city,33150137,22499910,84851.0
02,0266360,St. Michael city,56325557,16363506,28438.0
02,0268890,Shaktoolik city,2765146,23272,25086.43529411765
02,0280660,Unalakleet city,7412830,5396100,53807.0
02,0201420,Aleknagik city,68757785,43954223,1762.0
02,0215430,Clark's Point city,8609624,2033385,9230.070588235292
02,0218950,Dillingham city,86352008,7058508,306426.52156862745
02,0277690,Togiak city,108807846,473034399,19029.705882352933
02,0272960,Stebbins city,84449862,3944516,42481.368627450975
02,0275930,Teller city,3865437,487521,9046.254901960785
02,0282860,Wales city,5966050,121,30102.145098039215
02,0236770,Kake city,19872185,15107530,62630.0
02,0255140,Noorvik city,2171091,1107191,24033.039215686276
02,0201970,Ambler city,26621407,4063404,34912.0
02,0239960,Kivalina city,4225377,6551940,383.0
02,0240840,Kobuk city,40163363,1327064,3148.0
02,0241830,Kotzebue city,64121147,4521848,31107.15294117647
02,0270100,Shungnak city,20853328,2410509,6565.0
02,0209600,Buckland city,2205782,385080,276199.0
02,0242160,Kupreanof city,7822905,4214812,273.0
02,0227640,Gambell city,27208077,46399637,199586.0
02,0269770,Shishmaref city,6058145,12758114,7400.0
02,0284070,White Mountain city,4726280,574076,6750.0
02,0217740,Craig city,17321286,7299973,58607.0
02,0264600,Quinhagak city,10619794,1517831,15867.0
02,0212680,Chefornak city,13560880,1951696,19405.0
02,0252390,Napakiak city,5209388,244909,14194.458823529412
02,0278240,Toksook Bay city,74353263,108316875,0.0
02,0284000,Whale Pass city,51427421,21112258,14531.0
02,0281920,Utqiag?vik city,48614770,7013815,1236100.568627451
02,0203440,Angoon city,63542449,37389728,21045.0
02,0236990,Kaktovik city,2005413,704200,182739.60784313726
02,0261630,Point Hope city,12951806,187666,57586.0
02,0233140,Homer city,35708322,29699084,520558.46274509805
02,0238420,Kenai city,75472419,17674885,371709.83921568625
02,0268560,Seward city,36156325,20538076,273478.0
02,0271640,Soldotna city,18012514,1176539,267341.6235294119
02,0259650,Pelican city,1421123,170144,1591.0
02,0240950,Kodiak city,10163752,4068550,135496.7568627451
02,0216530,Cold Bay city,138343008,37921808,36633.0
02,0267020,Sand Point city,20745523,57711136,69549.0
02,0203220,Anderson city,109299195,7215790,106862.0
02,0217410,Cordova city,158886650,35734342,140535.61176470589
02,0282200,Valdez city,550864154,153373674,460042.0
02,0284510,Whittier city,31733985,19130360,18083.0
02,0201090,Akutan city,170880263,212191153,67628.0
02,0265800,St. George city,90081543,382086105,50379.0
02,0280770,Unalaska city,264728584,281473875,637246.0
02,0203550,Aniak city,16018222,5932165,24338.0
02,0204500,Atqasuk city,101319315,9365008,259460.0
02,0241720,Kotlik city,7754326,1310529,12191.0
02,0251180,Mountain Village city,10907857,3115209,90179.0
02,0256600,Nunam Iqua city,29964345,16911017,25999.0
02,0266140,St. Mary's city,115525437,18033322,42377.0
02,0224230,Fairbanks city,82221496,2273096,2.335634906274511E7
02,0200870,Akiak city,4889974,2880562,5361.0
02,0268230,Selawik city,6037724,1586758,8818.0
02,0252720,Napaskiak city,7510871,707082,22715.0
02,0238970,Ketchikan city,9879505,2816901,815358.6705882353
02,0233030,Holy Cross city,74677223,18724234,0.0
02,0237430,Kaltag city,56045675,15321784,36633.0
02,0254150,Nikolai city,11367588,806494,2511.0
02,0268670,Shageluk city,26459996,3323884,403.0
02,0218620,Delta Junction city,35947713,48786,366157.77647058823
02,0221810,Ekwok city,43368283,3268374,7103.0
02,0246890,Manokotak city,189429538,91445172,812.0
02,0253710,New Stuyahok city,87327200,5797082,21145.0
02,0201860,Allakaket city,38117878,5997712,11134.0
02,0206630,Bettles city,4054564,68655,14213.447058823529
02,0226760,Fort Yukon city,17466360,508298,213501.87843137255
02,0218510,Deering city,12991931,189708,5019.149019607844
02,0201200,Alakanuk city,83395396,24862278,8566.0
02,0222910,Emmonak city,12862287,2443486,30680.0
02,0233470,Hooper Bay city,19418102,78618,0.0
02,0247000,Marshall city,10517004,8501,25484.729411764703
02,0260750,Pilot Station city,4159455,711574,20844.8862745098
02,0265700,Russian Mission city,13904057,919015,10781.0
02,0233360,Hoonah city,15197401,3276590,4846.0
02,0230940,Gustavus city,94165628,53368158,18489.0
02,0266470,St. Paul city,110386530,654862794,115623.0
02,0220970,Edna Bay city,54766247,7940619,0.0
02,0268340,Seldovia city,1001978,415713,31158.03529411765
02,0233800,Houston city,62005136,3407273,96934.07450980393
04,0402830,Apache Junction city,90832326,30857,4.019554445098038E7
04,0428380,Goodyear city,495463332,75022,3.002334230196078E7
04,0465000,Scottsdale city,476565025,1136911,3.809571926784316E8
04,0404720,Avondale city,122447978,668641,3.0380197541176468E7
04,0407940,Buckeye city,1017815349,454957,1.0949538686274514E7
04,0412000,Chandler city,169127740,182489,2.5421138315686262E8
04,0422220,El Mirage city,25634994,145645,8514810.192156859
04,0427820,Glendale city,159532413,1036612,2.2478924236078465E8
04,0474400,Tombstone city,23961725,912,2152290.4196078433
04,0483090,Willcox city,15924927,347077,4676921.862745098
04,0466470,Show Low city,169642476,1226366,9084418.258823529
04,0483930,Winslow city,33638131,140431,4639715.258823532
04,0441330,Litchfield Park city,8493177,79033,6327064.839215687
04,0471510,Surprise city,285680055,566784,4.90815124352941E7
04,0446000,Mesa city,359242849,1823290,5.019419117372543E8
04,0439370,Lake Havasu City city,120016536,118649,1.4933426999999988E8
04,0477000,Tucson city,624169229,819368,6.33909009494119E8
04,0422360,Eloy city,294138780,155400,5559709.023529411
04,0433280,Holbrook city,44919799,67855,4576908.937254902
04,0463470,San Luis city,88125135,193548,4094792.5490196072
04,0485540,Yuma city,312535690,180447,7.864666723921567E7
04,0428030,Globe city,47279256,29855,1.4537870301960787E7
04,0473000,Tempe city,103448358,559775,2.7048891713725513E8
04,0444410,Maricopa city,109959821,257132,5084907.254901966
04,0423620,Flagstaff city,171026521,135275,4.495032282745098E7
04,0405770,Benson city,107841028,128980,7134891.623529412
04,0406260,Bisbee city,13406771,2384,6531327.227450978
04,0420050,Douglas city,25845715,1756,1.3578464133333333E7
04,0466820,Sierra Vista city,394325854,678788,4.8591547384313695E7
04,0415500,Coolidge city,197528864,409700,8154367.062745094
04,0462350,St. Johns city,67101250,457467,2480909.333333333
04,0454050,Peoria city,456049509,8199012,1.3088843022352938E8
04,0457380,Prescott city,116470136,619843,5.504597694117639E7
04,0468080,Somerton city,18840678,26397,4140686.050980393
04,0455000,Phoenix city,1341601620,2925264,1.6490792506274493E9
04,0408220,Bullhead City city,153774743,2019581,4.7671386921568625E7
04,0449640,Nogales city,53923635,36580,2.7853129007843137E7
04,0462000,Safford city,24000554,74013,9390767.623529412
04,0451810,Page city,98890645,377829,5106398.850980394
04,0465350,Sedona city,47297280,108656,2.0646834933333322E7
04,0483160,Williams city,113516712,894405,2375644.933333333
05,0524250,Foreman city,5119186,27271,586519.8431372552
05,0502380,Ashdown city,18485286,77650,3830330.9490196067
05,0568810,Texarkana city,108721267,590116,2.9275727215686254E7
05,0566860,Stephens city,7136884,32054,578944.6470588236
05,0569830,Traskwood city,14581665,20205,248586.6078431373
05,0518520,Dermott city,8860932,185328,1600726.8313725502
05,0538170,Lake Village city,6156537,2963,1834237.1882352938
